candidate_id,ticker,trade_count,trade_share,avg_realized_return,avg_realized_excess_return,median_realized_return,realized_win_rate,worst_realized_return,best_realized_return,stop_hit_rate,target_1_hit_rate,target_2_hit_rate,time_exit_rate,avg_holding_days,total_contribution_to_realized_return,total_contribution_to_realized_excess_return
29,RKLB,3,0.05660377358490566,-0.017173950325564274,-0.030877892643176974,-0.10529557354931762,0.3333333333333333,-0.13388823237098613,0.18766195494361093,0.6666666666666666,0.3333333333333333,0.0,0.0,5.666666666666667,-0.05152185097669282,-0.09263367792953092
29,XPEV,3,0.05660377358490566,-0.09678117976803872,-0.09351161551560945,-0.10124106339972272,0.0,-0.1113239390458115,-0.07777853685858194,1.0,0.0,0.0,0.0,4.666666666666667,-0.29034353930411616,-0.28053484654682836
29,IREN,2,0.03773584905660377,-0.1208311892876952,-0.12402164107106245,-0.1208311892876952,0.0,-0.12301952388483861,-0.1186428546905518,1.0,0.0,0.0,0.0,6.5,-0.2416623785753904,-0.2480432821421249
29,NVAX,2,0.03773584905660377,-0.12818870511981711,-0.14026350682489913,-0.12818870511981711,0.0,-0.13844028760567428,-0.11793712263395995,1.0,0.0,0.0,0.0,1.5,-0.25637741023963423,-0.28052701364979826
29,PATH,2,0.03773584905660377,-0.07197890423366154,-0.06500403416467732,-0.07197890423366154,0.0,-0.07384887566787413,-0.07010893279944896,1.0,0.0,0.0,0.0,6.0,-0.1439578084673231,-0.13000806832935463
29,SMR,2,0.03773584905660377,0.08283752590861593,0.07699200391175998,0.08283752590861593,0.5,-0.11064073348525683,0.2763157853024887,0.5,0.5,0.0,0.0,9.0,0.16567505181723186,0.15398400782351995
29,AFRM,1,0.018867924528301886,-0.08097675376012281,-0.044580310532383316,-0.08097675376012281,0.0,-0.08097675376012281,-0.08097675376012281,1.0,0.0,0.0,0.0,5.0,-0.08097675376012281,-0.044580310532383316
29,AI,1,0.018867924528301886,-0.11831857987309646,-0.08583145127993363,-0.11831857987309646,0.0,-0.11831857987309646,-0.11831857987309646,1.0,0.0,0.0,0.0,7.0,-0.11831857987309646,-0.08583145127993363
29,CCJ,1,0.018867924528301886,-0.04390013820463856,-0.03765092480633947,-0.04390013820463856,0.0,-0.04390013820463856,-0.04390013820463856,1.0,0.0,0.0,0.0,2.0,-0.04390013820463856,-0.03765092480633947
29,HOOD,1,0.018867924528301886,0.29603453102668054,0.28095137752082455,0.29603453102668054,1.0,0.29603453102668054,0.29603453102668054,0.0,0.0,1.0,0.0,18.0,0.29603453102668054,0.28095137752082455
29,JOBY,1,0.018867924528301886,-0.11326457035762882,-0.11399269519128408,-0.11326457035762882,0.0,-0.11326457035762882,-0.11326457035762882,1.0,0.0,0.0,0.0,3.0,-0.11326457035762882,-0.11399269519128408
29,MRNA,1,0.018867924528301886,-0.10465592691901993,-0.09043470365489725,-0.10465592691901993,0.0,-0.10465592691901993,-0.10465592691901993,1.0,0.0,0.0,0.0,2.0,-0.10465592691901993,-0.09043470365489725
29,MSTR,1,0.018867924528301886,-0.08447399607673833,-0.09333825535581941,-0.08447399607673833,0.0,-0.08447399607673833,-0.08447399607673833,1.0,0.0,0.0,0.0,4.0,-0.08447399607673833,-0.09333825535581941
29,RBLX,1,0.018867924528301886,0.07231572000732367,0.014198217330605667,0.07231572000732367,1.0,0.07231572000732367,0.07231572000732367,0.0,0.0,0.0,1.0,20.0,0.07231572000732367,0.014198217330605667
29,RIVN,1,0.018867924528301886,-0.07303796113176464,-0.057182449862758444,-0.07303796113176464,0.0,-0.07303796113176464,-0.07303796113176464,1.0,0.0,0.0,0.0,3.0,-0.07303796113176464,-0.057182449862758444
29,UPST,1,0.018867924528301886,-0.08912698049393908,-0.07783695446219918,-0.08912698049393908,0.0,-0.08912698049393908,-0.08912698049393908,1.0,0.0,0.0,0.0,7.0,-0.08912698049393908,-0.07783695446219918
30,OKLO,3,0.10714285714285714,0.02766029224431769,0.02813630688822007,-0.1465470188634116,0.3333333333333333,-0.14803594413552457,0.37756383973188923,0.6666666666666666,0.3333333333333333,0.0,0.0,2.6666666666666665,0.08298087673295307,0.08440892066466021
30,PLTR,3,0.10714285714285714,0.1131705184251306,0.07741962151106252,0.11497312687013816,1.0,0.10434057159960952,0.1201978568056441,0.0,0.6666666666666666,0.0,0.3333333333333333,15.666666666666666,0.3395115552753918,0.23225886453318756
30,SMCI,3,0.10714285714285714,0.2150779316644457,0.20630652973641403,0.21858620127458384,1.0,0.1989304058485175,0.22771718787023576,0.0,1.0,0.0,0.0,5.0,0.6452337949933371,0.6189195892092421
30,GM,2,0.07142857142857142,-0.010078382902498628,-0.001981445712806229,-0.010078382902498628,0.5,-0.03328125817435135,0.01312449236935409,0.5,0.0,0.0,0.5,10.5,-0.020156765804997256,-0.003962891425612458
30,INTC,2,0.07142857142857142,0.03863914894160042,0.031948735508357085,0.03863914894160042,0.5,-0.07375215817376535,0.1510304560569662,0.5,0.5,0.0,0.0,11.0,0.07727829788320084,0.06389747101671417
30,NVAX,2,0.07142857142857142,-0.12818870511981711,-0.14026350682489913,-0.12818870511981711,0.0,-0.13844028760567428,-0.11793712263395995,1.0,0.0,0.0,0.0,1.5,-0.25637741023963423,-0.28052701364979826
30,RKLB,2,0.07142857142857142,0.041183190697146654,0.026622639866371756,0.041183190697146654,0.5,-0.10529557354931762,0.18766195494361093,0.5,0.5,0.0,0.0,6.0,0.08236638139429331,0.05324527973274351
30,SMR,2,0.07142857142857142,0.08283752590861593,0.07699200391175998,0.08283752590861593,0.5,-0.11064073348525683,0.2763157853024887,0.5,0.5,0.0,0.0,9.0,0.16567505181723186,0.15398400782351995
30,ACHR,1,0.03571428571428571,-0.09783835613577896,-0.10931599646942258,-0.09783835613577896,0.0,-0.09783835613577896,-0.09783835613577896,1.0,0.0,0.0,0.0,1.0,-0.09783835613577896,-0.10931599646942258
30,AI,1,0.03571428571428571,-0.11831857987309646,-0.08583145127993363,-0.11831857987309646,0.0,-0.11831857987309646,-0.11831857987309646,1.0,0.0,0.0,0.0,7.0,-0.11831857987309646,-0.08583145127993363
30,CCJ,1,0.03571428571428571,-0.04390013820463856,-0.03765092480633947,-0.04390013820463856,0.0,-0.04390013820463856,-0.04390013820463856,1.0,0.0,0.0,0.0,2.0,-0.04390013820463856,-0.03765092480633947
30,IREN,1,0.03571428571428571,-0.1186428546905518,-0.12867912895035793,-0.1186428546905518,0.0,-0.1186428546905518,-0.1186428546905518,1.0,0.0,0.0,0.0,2.0,-0.1186428546905518,-0.12867912895035793
30,MRNA,1,0.03571428571428571,-0.10465592691901993,-0.09043470365489725,-0.10465592691901993,0.0,-0.10465592691901993,-0.10465592691901993,1.0,0.0,0.0,0.0,2.0,-0.10465592691901993,-0.09043470365489725
30,MSTR,1,0.03571428571428571,-0.08447399607673833,-0.09333825535581941,-0.08447399607673833,0.0,-0.08447399607673833,-0.08447399607673833,1.0,0.0,0.0,0.0,4.0,-0.08447399607673833,-0.09333825535581941
30,PATH,1,0.03571428571428571,-0.07384887566787413,-0.06693392616321103,-0.07384887566787413,0.0,-0.07384887566787413,-0.07384887566787413,1.0,0.0,0.0,0.0,7.0,-0.07384887566787413,-0.06693392616321103
30,RIVN,1,0.03571428571428571,-0.07303796113176464,-0.057182449862758444,-0.07303796113176464,0.0,-0.07303796113176464,-0.07303796113176464,1.0,0.0,0.0,0.0,3.0,-0.07303796113176464,-0.057182449862758444
30,XPEV,1,0.03571428571428571,-0.07777853685858194,-0.05586355555721434,-0.07777853685858194,0.0,-0.07777853685858194,-0.07777853685858194,1.0,0.0,0.0,0.0,3.0,-0.07777853685858194,-0.05586355555721434
31,PLTR,5,0.19230769230769232,0.07108644563609898,0.0546888422912879,0.11497312687013816,0.8,-0.06053648758773211,0.14493710325238296,0.2,0.4,0.0,0.4,15.4,0.3554322281804949,0.2734442114564395
31,SMCI,4,0.15384615384615385,0.216052501256855,0.20538836759844253,0.21878120565433334,1.0,0.1989304058485175,0.22771718787023576,0.0,1.0,0.0,0.0,4.5,0.86421000502742,0.8215534703937701
31,INTC,2,0.07692307692307693,0.03863914894160042,0.031948735508357085,0.03863914894160042,0.5,-0.07375215817376535,0.1510304560569662,0.5,0.5,0.0,0.0,11.0,0.07727829788320084,0.06389747101671417
31,NVAX,2,0.07692307692307693,-0.12818870511981711,-0.14026350682489913,-0.12818870511981711,0.0,-0.13844028760567428,-0.11793712263395995,1.0,0.0,0.0,0.0,1.5,-0.25637741023963423,-0.28052701364979826
31,PATH,2,0.07692307692307693,-0.07197890423366154,-0.06500403416467732,-0.07197890423366154,0.0,-0.07384887566787413,-0.07010893279944896,1.0,0.0,0.0,0.0,6.0,-0.1439578084673231,-0.13000806832935463
31,AFRM,1,0.038461538461538464,-0.08097675376012281,-0.044580310532383316,-0.08097675376012281,0.0,-0.08097675376012281,-0.08097675376012281,1.0,0.0,0.0,0.0,5.0,-0.08097675376012281,-0.044580310532383316
31,GM,1,0.038461538461538464,-0.03328125817435135,-0.034825453601746714,-0.03328125817435135,0.0,-0.03328125817435135,-0.03328125817435135,1.0,0.0,0.0,0.0,1.0,-0.03328125817435135,-0.034825453601746714
31,IREN,1,0.038461538461538464,-0.1186428546905518,-0.12867912895035793,-0.1186428546905518,0.0,-0.1186428546905518,-0.1186428546905518,1.0,0.0,0.0,0.0,2.0,-0.1186428546905518,-0.12867912895035793
31,MRNA,1,0.038461538461538464,-0.10465592691901993,-0.09043470365489725,-0.10465592691901993,0.0,-0.10465592691901993,-0.10465592691901993,1.0,0.0,0.0,0.0,2.0,-0.10465592691901993,-0.09043470365489725
31,MSTR,1,0.038461538461538464,-0.08447399607673833,-0.09333825535581941,-0.08447399607673833,0.0,-0.08447399607673833,-0.08447399607673833,1.0,0.0,0.0,0.0,4.0,-0.08447399607673833,-0.09333825535581941
31,OKLO,1,0.038461538461538464,0.37756383973188923,0.3657785472949804,0.37756383973188923,1.0,0.37756383973188923,0.37756383973188923,0.0,1.0,0.0,0.0,5.0,0.37756383973188923,0.3657785472949804
31,RBLX,1,0.038461538461538464,0.07231572000732367,0.014198217330605667,0.07231572000732367,1.0,0.07231572000732367,0.07231572000732367,0.0,0.0,0.0,1.0,20.0,0.07231572000732367,0.014198217330605667
31,RKLB,1,0.038461538461538464,-0.13388823237098613,-0.14587895766227443,-0.13388823237098613,0.0,-0.13388823237098613,-0.13388823237098613,1.0,0.0,0.0,0.0,5.0,-0.13388823237098613,-0.14587895766227443
31,SMR,1,0.038461538461538464,0.2763157853024887,0.2553568840041047,0.2763157853024887,1.0,0.2763157853024887,0.2763157853024887,0.0,1.0,0.0,0.0,17.0,0.2763157853024887,0.2553568840041047
31,UPST,1,0.038461538461538464,-0.08912698049393908,-0.07783695446219918,-0.08912698049393908,0.0,-0.08912698049393908,-0.08912698049393908,1.0,0.0,0.0,0.0,7.0,-0.08912698049393908,-0.07783695446219918
31,XPEV,1,0.038461538461538464,-0.07777853685858194,-0.05586355555721434,-0.07777853685858194,0.0,-0.07777853685858194,-0.07777853685858194,1.0,0.0,0.0,0.0,3.0,-0.07777853685858194,-0.05586355555721434
32,PLTR,5,0.19230769230769232,0.07108644563609898,0.0546888422912879,0.11497312687013816,0.8,-0.06053648758773211,0.14493710325238296,0.2,0.4,0.0,0.4,15.4,0.3554322281804949,0.2734442114564395
32,SMCI,4,0.15384615384615385,0.216052501256855,0.20538836759844253,0.21878120565433334,1.0,0.1989304058485175,0.22771718787023576,0.0,1.0,0.0,0.0,4.5,0.86421000502742,0.8215534703937701
32,INTC,2,0.07692307692307693,0.03863914894160042,0.031948735508357085,0.03863914894160042,0.5,-0.07375215817376535,0.1510304560569662,0.5,0.5,0.0,0.0,11.0,0.07727829788320084,0.06389747101671417
32,NVAX,2,0.07692307692307693,-0.12818870511981711,-0.14026350682489913,-0.12818870511981711,0.0,-0.13844028760567428,-0.11793712263395995,1.0,0.0,0.0,0.0,1.5,-0.25637741023963423,-0.28052701364979826
32,PATH,2,0.07692307692307693,-0.07197890423366154,-0.06500403416467732,-0.07197890423366154,0.0,-0.07384887566787413,-0.07010893279944896,1.0,0.0,0.0,0.0,6.0,-0.1439578084673231,-0.13000806832935463
32,AFRM,1,0.038461538461538464,-0.08097675376012281,-0.044580310532383316,-0.08097675376012281,0.0,-0.08097675376012281,-0.08097675376012281,1.0,0.0,0.0,0.0,5.0,-0.08097675376012281,-0.044580310532383316
32,GM,1,0.038461538461538464,-0.03328125817435135,-0.034825453601746714,-0.03328125817435135,0.0,-0.03328125817435135,-0.03328125817435135,1.0,0.0,0.0,0.0,1.0,-0.03328125817435135,-0.034825453601746714
32,IREN,1,0.038461538461538464,-0.1186428546905518,-0.12867912895035793,-0.1186428546905518,0.0,-0.1186428546905518,-0.1186428546905518,1.0,0.0,0.0,0.0,2.0,-0.1186428546905518,-0.12867912895035793
