sample_id,period,policy,trade_count,win_count,loss_count,total_pnl_dollars,average_pnl_dollars,max_drawdown_contribution,tickers_in_period,worst_ticker,worst_trade_pnl_dollars,average_entry_gap_pct,average_forward_return_20d,themes_in_period
0,2026-03,atr_stop_2_0x,1,1,0,12.540395040512095,12.540395040512095,12.540395040512095,RIVN,RIVN,12.540395040512095,-0.009925607491099497,0.06885847675028511,EV / mobility
0,2026-05,atr_stop_2_0x,1,1,0,64.25529119437081,64.25529119437081,64.25529119437081,HPE,HPE,64.25529119437081,0.026486974103133942,0.03183082952469274,semiconductor / hardware
0,2024-01,atr_stop_2_5x,2,2,0,52.87228903307232,26.43614451653616,16.688890819004612,SMCI,SMCI,16.688890819004612,0.05569369746297359,0.8778802940577319,semiconductor / hardware
0,2024-02,atr_stop_2_5x,1,1,0,29.199033371244184,29.199033371244184,29.199033371244184,HOOD,HOOD,29.199033371244184,0.0014947312345512387,0.34902833203860295,crypto-adjacent / high beta
0,2024-03,atr_stop_2_5x,1,0,1,-11.841046477726536,-11.841046477726536,-11.841046477726536,HPE,HPE,-11.841046477726536,0.013812154405032029,0.004972384016081577,semiconductor / hardware
0,2024-04,atr_stop_2_5x,1,1,0,9.341219547271749,9.341219547271749,9.341219547271749,CCJ,CCJ,9.341219547271749,-0.01048131932549301,0.057112260298295414,space / defense / nuclear
0,2024-05,atr_stop_2_5x,1,1,0,68.30795393153608,68.30795393153608,68.30795393153608,NVAX,NVAX,68.30795393153608,0.022120516357551745,0.2761250938489024,
0,2024-06,atr_stop_2_5x,1,0,1,-22.064100161961136,-22.064100161961136,-22.064100161961136,HPE,HPE,-22.064100161961136,0.037545773310219355,-0.05357143169045753,semiconductor / hardware
0,2024-07,atr_stop_2_5x,1,0,1,-22.674862557547414,-22.674862557547414,-22.674862557547414,PLTR,PLTR,-22.674862557547414,0.008303232343013223,-0.13032492819211305,AI / software
0,2024-08,atr_stop_2_5x,1,1,0,26.09867496871948,26.09867496871948,26.09867496871948,PLTR,PLTR,26.09867496871948,0.006997636883406377,0.15294895735528224,AI / software
0,2024-10,atr_stop_2_5x,1,0,1,-15.28307924079894,-15.28307924079894,-15.28307924079894,OKLO,OKLO,-15.28307924079894,0.06253435686357811,-0.012616541306183393,space / defense / nuclear
0,2024-11,atr_stop_2_5x,1,1,0,58.44299771118165,58.44299771118165,58.44299771118165,AI,AI,58.44299771118165,-0.014004048441310868,0.038582406669385616,AI / software
0,2025-01,atr_stop_2_5x,1,1,0,61.337867600577226,61.337867600577226,61.337867600577226,HOOD,HOOD,61.337867600577226,0.03696778240682286,0.25524396077588163,crypto-adjacent / high beta
0,2025-03,atr_stop_2_5x,1,0,1,-37.41683385848995,-37.41683385848995,-37.41683385848995,KTOS,KTOS,-37.41683385848995,0.005193114254642417,0.03602728431003599,space / defense / nuclear
0,2025-05,atr_stop_2_5x,1,0,1,-45.235448861530784,-45.235448861530784,-45.235448861530784,ACHR,ACHR,-45.235448861530784,-0.007616490977523038,0.09050181386122902,EV / mobility
0,2025-06,atr_stop_2_5x,1,1,0,81.79200881522044,81.79200881522044,81.79200881522044,RKLB,RKLB,81.79200881522044,-0.002361663166857708,0.3205128271128712,space / defense / nuclear
0,2025-07,atr_stop_2_5x,1,1,0,23.868419837951706,23.868419837951706,23.868419837951706,JOBY,JOBY,23.868419837951706,0.015309246856583192,0.0894060623785935,EV / mobility
0,2025-08,atr_stop_2_5x,1,0,1,-0.34859999465936653,-0.34859999465936653,-0.34859999465936653,INTC,INTC,-0.34859999465936653,-0.016199125091401645,-0.016199125091401645,semiconductor / hardware
0,2025-09,atr_stop_2_5x,1,0,1,-57.39661519295828,-57.39661519295828,-57.39661519295828,BBAI,BBAI,-57.39661519295828,0.006257846328807437,-0.11389234962202743,AI / software
0,2025-10,atr_stop_2_5x,1,0,1,-48.95694207927161,-48.95694207927161,-48.95694207927161,PATH,PATH,-48.95694207927161,0.015835804683016486,-0.1612902738639529,AI / software
0,2025-11,atr_stop_2_5x,1,1,0,44.555827789306676,44.555827789306676,44.555827789306676,RIVN,RIVN,44.555827789306676,-0.010376124942962028,0.171206185252039,EV / mobility
0,2026-01,atr_stop_2_5x,2,0,2,-49.016206054142515,-24.508103027071257,-36.40777815628053,"CORZ, F",CORZ,-36.40777815628053,0.00026993142119852154,-0.06747324783182568,"EV / mobility, crypto-adjacent / high beta"
0,2026-02,atr_stop_2_5x,1,0,1,-18.720270611899196,-18.720270611899196,-18.720270611899196,HPE,HPE,-18.720270611899196,-0.013769350171074612,-0.07616181046453219,semiconductor / hardware
0,2026-03,atr_stop_2_5x,1,1,0,17.55655305671695,17.55655305671695,17.55655305671695,RIVN,RIVN,17.55655305671695,-0.009925607491099497,0.06885847675028511,EV / mobility
0,2026-05,atr_stop_2_5x,1,1,0,50.11660874503008,50.11660874503008,50.11660874503008,HPE,HPE,50.11660874503008,0.026486974103133942,0.03183082952469274,semiconductor / hardware
0,2024-01,time_exit_20d_no_intraday_stop,1,1,0,70.56303578186038,70.56303578186038,70.56303578186038,SMCI,SMCI,70.56303578186038,0.007185063517753054,1.0386706340054235,semiconductor / hardware
0,2024-02,time_exit_20d_no_intraday_stop,1,1,0,55.639195426940944,55.639195426940944,55.639195426940944,HOOD,HOOD,55.639195426940944,0.0014947312345512387,0.34902833203860295,crypto-adjacent / high beta
0,2024-04,time_exit_20d_no_intraday_stop,1,1,0,12.454959396362312,12.454959396362312,12.454959396362312,CCJ,CCJ,12.454959396362312,-0.01048131932549301,0.057112260298295414,space / defense / nuclear
0,2024-05,time_exit_20d_no_intraday_stop,1,1,0,56.382198709487966,56.382198709487966,56.382198709487966,NVAX,NVAX,56.382198709487966,0.022120516357551745,0.2761250938489024,
0,2024-06,time_exit_20d_no_intraday_stop,1,0,1,-26.164577022552464,-26.164577022552464,-26.164577022552464,HPE,HPE,-26.164577022552464,0.037545773310219355,-0.05357143169045753,semiconductor / hardware
0,2024-08,time_exit_20d_no_intraday_stop,1,1,0,34.79823329162599,34.79823329162599,34.79823329162599,PLTR,PLTR,34.79823329162599,0.006997636883406377,0.15294895735528224,AI / software
0,2024-10,time_exit_20d_no_intraday_stop,1,0,1,-20.84056260108946,-20.84056260108946,-20.84056260108946,OKLO,OKLO,-20.84056260108946,0.06253435686357811,-0.012616541306183393,space / defense / nuclear
0,2024-11,time_exit_20d_no_intraday_stop,1,1,0,14.444001220703171,14.444001220703171,14.444001220703171,AI,AI,14.444001220703171,-0.014004048441310868,0.038582406669385616,AI / software
0,2025-01,time_exit_20d_no_intraday_stop,1,1,0,52.300341606140194,52.300341606140194,52.300341606140194,HOOD,HOOD,52.300341606140194,0.03696778240682286,0.25524396077588163,crypto-adjacent / high beta
0,2025-03,time_exit_20d_no_intraday_stop,1,1,0,10.109338399887122,10.109338399887122,10.109338399887122,KTOS,KTOS,10.109338399887122,0.005193114254642417,0.03602728431003599,space / defense / nuclear
0,2025-05,time_exit_20d_no_intraday_stop,1,1,0,34.68560855102544,34.68560855102544,34.68560855102544,ACHR,ACHR,34.68560855102544,-0.007616490977523038,0.09050181386122902,EV / mobility
0,2025-06,time_exit_20d_no_intraday_stop,1,0,1,-74.10487019729607,-74.10487019729607,-74.10487019729607,CORZ,CORZ,-74.10487019729607,0.018018087164116237,-0.17447446243410913,crypto-adjacent / high beta
0,2025-08,time_exit_20d_no_intraday_stop,1,0,1,-0.29879999542231417,-0.29879999542231417,-0.29879999542231417,INTC,INTC,-0.29879999542231417,-0.016199125091401645,-0.016199125091401645,semiconductor / hardware
0,2025-09,time_exit_20d_no_intraday_stop,1,0,1,-37.753561486244166,-37.753561486244166,-37.753561486244166,BBAI,BBAI,-37.753561486244166,0.006257846328807437,-0.11389234962202743,AI / software
0,2025-10,time_exit_20d_no_intraday_stop,1,0,1,-25.57196733093258,-25.57196733093258,-25.57196733093258,SOFI,SOFI,-25.57196733093258,-0.005211592197534309,-0.10518003599985015,
0,2025-12,time_exit_20d_no_intraday_stop,1,0,1,-32.6669393157959,-32.6669393157959,-32.6669393157959,INTC,INTC,-32.6669393157959,-0.0018403917370166667,-0.15113870509152816,semiconductor / hardware
0,2026-01,time_exit_20d_no_intraday_stop,1,0,1,-8.465252866744976,-8.465252866744976,-8.465252866744976,F,F,-8.465252866744976,-0.0034721693322968816,-0.041666628034025543,EV / mobility
0,2026-03,time_exit_20d_no_intraday_stop,1,1,0,16.302513552665744,16.302513552665744,16.302513552665744,RIVN,RIVN,16.302513552665744,-0.009925607491099497,0.06885847675028511,EV / mobility
0,2026-05,time_exit_20d_no_intraday_stop,1,1,0,0.9290977096557924,0.9290977096557924,0.9290977096557924,HPE,HPE,0.9290977096557924,0.026486974103133942,0.03183082952469274,semiconductor / hardware
0,2024-01,close_based_stop_2_0x,2,2,0,42.26214482661658,21.13107241330829,13.337319054739822,SMCI,SMCI,13.337319054739822,0.05569369746297359,0.8778802940577319,semiconductor / hardware
0,2024-02,close_based_stop_2_0x,1,1,0,21.20886063439505,21.20886063439505,21.20886063439505,HOOD,HOOD,21.20886063439505,0.0014947312345512387,0.34902833203860295,crypto-adjacent / high beta
0,2024-03,close_based_stop_2_0x,1,0,1,-8.449659718104755,-8.449659718104755,-8.449659718104755,HPE,HPE,-8.449659718104755,0.013812154405032029,0.004972384016081577,semiconductor / hardware
0,2024-04,close_based_stop_2_0x,1,1,0,9.341219547271749,9.341219547271749,9.341219547271749,CCJ,CCJ,9.341219547271749,-0.01048131932549301,0.057112260298295414,space / defense / nuclear
0,2024-05,close_based_stop_2_0x,1,1,0,50.410636750357526,50.410636750357526,50.410636750357526,NVAX,NVAX,50.410636750357526,0.022120516357551745,0.2761250938489024,
0,2024-06,close_based_stop_2_0x,1,0,1,-15.926940116337363,-15.926940116337363,-15.926940116337363,HPE,HPE,-15.926940116337363,0.037545773310219355,-0.05357143169045753,semiconductor / hardware
0,2024-07,close_based_stop_2_0x,1,0,1,-15.911505790710436,-15.911505790710436,-15.911505790710436,PLTR,PLTR,-15.911505790710436,0.008303232343013223,-0.13032492819211305,AI / software
0,2024-08,close_based_stop_2_0x,1,1,0,26.09867496871948,26.09867496871948,26.09867496871948,PLTR,PLTR,26.09867496871948,0.006997636883406377,0.15294895735528224,AI / software
0,2024-10,close_based_stop_2_0x,1,1,0,76.48344663075045,76.48344663075045,76.48344663075045,OKLO,OKLO,76.48344663075045,0.06253435686357811,-0.012616541306183393,space / defense / nuclear
0,2024-11,close_based_stop_2_0x,1,1,0,72.64398417663574,72.64398417663574,72.64398417663574,RKLB,RKLB,72.64398417663574,0.031864067121655015,0.199150292893997,space / defense / nuclear
0,2025-01,close_based_stop_2_0x,1,1,0,68.62850971221923,68.62850971221923,68.62850971221923,HOOD,HOOD,68.62850971221923,0.03696778240682286,0.25524396077588163,crypto-adjacent / high beta
0,2025-03,close_based_stop_2_0x,1,0,1,-38.99402921104428,-38.99402921104428,-38.99402921104428,KTOS,KTOS,-38.99402921104428,0.005193114254642417,0.03602728431003599,space / defense / nuclear
0,2025-05,close_based_stop_2_0x,1,1,0,93.6674476348332,93.6674476348332,93.6674476348332,ACHR,ACHR,93.6674476348332,-0.007616490977523038,0.09050181386122902,EV / mobility
0,2025-06,close_based_stop_2_0x,2,0,2,-113.04219505528033,-56.521097527640165,-66.09597504534037,"CORZ, RKLB",RKLB,-66.09597504534037,0.007828211998629264,0.07301918233938104,"crypto-adjacent / high beta, space / defense / nuclear"
0,2025-07,close_based_stop_2_0x,1,1,0,86.3969451277597,86.3969451277597,86.3969451277597,JOBY,JOBY,86.3969451277597,0.015309246856583192,0.0894060623785935,EV / mobility
0,2025-08,close_based_stop_2_0x,1,0,1,-0.44819999313347125,-0.44819999313347125,-0.44819999313347125,INTC,INTC,-0.44819999313347125,-0.016199125091401645,-0.016199125091401645,semiconductor / hardware
0,2025-09,close_based_stop_2_0x,1,0,1,-58.53023801422114,-58.53023801422114,-58.53023801422114,BBAI,BBAI,-58.53023801422114,0.006257846328807437,-0.11389234962202743,AI / software
0,2025-10,close_based_stop_2_0x,1,0,1,-50.761042151314825,-50.761042151314825,-50.761042151314825,PATH,PATH,-50.761042151314825,0.015835804683016486,-0.1612902738639529,AI / software
0,2025-11,close_based_stop_2_0x,1,1,0,61.26426321029669,61.26426321029669,61.26426321029669,RIVN,RIVN,61.26426321029669,-0.010376124942962028,0.171206185252039,EV / mobility
0,2026-01,close_based_stop_2_0x,2,0,2,-53.80632010487136,-26.90316005243568,-39.60452085712973,"CORZ, F",CORZ,-39.60452085712973,0.00026993142119852154,-0.06747324783182568,"EV / mobility, crypto-adjacent / high beta"
0,2026-02,close_based_stop_2_0x,1,0,1,-22.533084734507952,-22.533084734507952,-22.533084734507952,HPE,HPE,-22.533084734507952,-0.013769350171074612,-0.07616181046453219,semiconductor / hardware
0,2026-03,close_based_stop_2_0x,1,1,0,25.08079008102419,25.08079008102419,25.08079008102419,RIVN,RIVN,25.08079008102419,-0.009925607491099497,0.06885847675028511,EV / mobility
0,2026-05,close_based_stop_2_0x,1,1,0,128.51058238874162,128.51058238874162,128.51058238874162,HPE,HPE,128.51058238874162,0.026486974103133942,0.03183082952469274,semiconductor / hardware
0,2024-01,close_based_stop_2_0x_with_intraday_breach_flag,2,2,0,42.26214482661658,21.13107241330829,13.337319054739822,SMCI,SMCI,13.337319054739822,0.05569369746297359,0.8778802940577319,semiconductor / hardware
0,2024-02,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,21.20886063439505,21.20886063439505,21.20886063439505,HOOD,HOOD,21.20886063439505,0.0014947312345512387,0.34902833203860295,crypto-adjacent / high beta
0,2024-03,close_based_stop_2_0x_with_intraday_breach_flag,1,0,1,-8.449659718104755,-8.449659718104755,-8.449659718104755,HPE,HPE,-8.449659718104755,0.013812154405032029,0.004972384016081577,semiconductor / hardware
0,2024-04,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,9.341219547271749,9.341219547271749,9.341219547271749,CCJ,CCJ,9.341219547271749,-0.01048131932549301,0.057112260298295414,space / defense / nuclear
0,2024-05,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,50.410636750357526,50.410636750357526,50.410636750357526,NVAX,NVAX,50.410636750357526,0.022120516357551745,0.2761250938489024,
0,2024-06,close_based_stop_2_0x_with_intraday_breach_flag,1,0,1,-15.926940116337363,-15.926940116337363,-15.926940116337363,HPE,HPE,-15.926940116337363,0.037545773310219355,-0.05357143169045753,semiconductor / hardware
0,2024-07,close_based_stop_2_0x_with_intraday_breach_flag,1,0,1,-15.911505790710436,-15.911505790710436,-15.911505790710436,PLTR,PLTR,-15.911505790710436,0.008303232343013223,-0.13032492819211305,AI / software
0,2024-08,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,26.09867496871948,26.09867496871948,26.09867496871948,PLTR,PLTR,26.09867496871948,0.006997636883406377,0.15294895735528224,AI / software
0,2024-10,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,76.48344663075045,76.48344663075045,76.48344663075045,OKLO,OKLO,76.48344663075045,0.06253435686357811,-0.012616541306183393,space / defense / nuclear
0,2024-11,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,72.64398417663574,72.64398417663574,72.64398417663574,RKLB,RKLB,72.64398417663574,0.031864067121655015,0.199150292893997,space / defense / nuclear
0,2025-01,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,68.62850971221923,68.62850971221923,68.62850971221923,HOOD,HOOD,68.62850971221923,0.03696778240682286,0.25524396077588163,crypto-adjacent / high beta
0,2025-03,close_based_stop_2_0x_with_intraday_breach_flag,1,0,1,-38.99402921104428,-38.99402921104428,-38.99402921104428,KTOS,KTOS,-38.99402921104428,0.005193114254642417,0.03602728431003599,space / defense / nuclear
0,2025-05,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,93.6674476348332,93.6674476348332,93.6674476348332,ACHR,ACHR,93.6674476348332,-0.007616490977523038,0.09050181386122902,EV / mobility
0,2025-06,close_based_stop_2_0x_with_intraday_breach_flag,2,0,2,-113.04219505528033,-56.521097527640165,-66.09597504534037,"CORZ, RKLB",RKLB,-66.09597504534037,0.007828211998629264,0.07301918233938104,"crypto-adjacent / high beta, space / defense / nuclear"
0,2025-07,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,86.3969451277597,86.3969451277597,86.3969451277597,JOBY,JOBY,86.3969451277597,0.015309246856583192,0.0894060623785935,EV / mobility
0,2025-08,close_based_stop_2_0x_with_intraday_breach_flag,1,0,1,-0.44819999313347125,-0.44819999313347125,-0.44819999313347125,INTC,INTC,-0.44819999313347125,-0.016199125091401645,-0.016199125091401645,semiconductor / hardware
0,2025-09,close_based_stop_2_0x_with_intraday_breach_flag,1,0,1,-58.53023801422114,-58.53023801422114,-58.53023801422114,BBAI,BBAI,-58.53023801422114,0.006257846328807437,-0.11389234962202743,AI / software
0,2025-10,close_based_stop_2_0x_with_intraday_breach_flag,1,0,1,-50.761042151314825,-50.761042151314825,-50.761042151314825,PATH,PATH,-50.761042151314825,0.015835804683016486,-0.1612902738639529,AI / software
0,2025-11,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,61.26426321029669,61.26426321029669,61.26426321029669,RIVN,RIVN,61.26426321029669,-0.010376124942962028,0.171206185252039,EV / mobility
0,2026-01,close_based_stop_2_0x_with_intraday_breach_flag,2,0,2,-53.80632010487136,-26.90316005243568,-39.60452085712973,"CORZ, F",CORZ,-39.60452085712973,0.00026993142119852154,-0.06747324783182568,"EV / mobility, crypto-adjacent / high beta"
0,2026-02,close_based_stop_2_0x_with_intraday_breach_flag,1,0,1,-22.533084734507952,-22.533084734507952,-22.533084734507952,HPE,HPE,-22.533084734507952,-0.013769350171074612,-0.07616181046453219,semiconductor / hardware
0,2026-03,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,25.08079008102419,25.08079008102419,25.08079008102419,RIVN,RIVN,25.08079008102419,-0.009925607491099497,0.06885847675028511,EV / mobility
0,2026-05,close_based_stop_2_0x_with_intraday_breach_flag,1,1,0,128.51058238874162,128.51058238874162,128.51058238874162,HPE,HPE,128.51058238874162,0.026486974103133942,0.03183082952469274,semiconductor / hardware
0,2024-01,close_confirmed_stop_2_0x_next_open_exit,2,2,0,42.26214482661658,21.13107241330829,13.337319054739822,SMCI,SMCI,13.337319054739822,0.05569369746297359,0.8778802940577319,semiconductor / hardware
0,2024-02,close_confirmed_stop_2_0x_next_open_exit,1,1,0,21.20886063439505,21.20886063439505,21.20886063439505,HOOD,HOOD,21.20886063439505,0.0014947312345512387,0.34902833203860295,crypto-adjacent / high beta
0,2024-03,close_confirmed_stop_2_0x_next_open_exit,1,0,1,-11.426798782348612,-11.426798782348612,-11.426798782348612,HPE,HPE,-11.426798782348612,0.013812154405032029,0.004972384016081577,semiconductor / hardware
0,2024-04,close_confirmed_stop_2_0x_next_open_exit,1,1,0,9.341219547271749,9.341219547271749,9.341219547271749,CCJ,CCJ,9.341219547271749,-0.01048131932549301,0.057112260298295414,space / defense / nuclear
0,2024-05,close_confirmed_stop_2_0x_next_open_exit,1,1,0,50.410636750357526,50.410636750357526,50.410636750357526,NVAX,NVAX,50.410636750357526,0.022120516357551745,0.2761250938489024,
