candidate_id,signal_date,entry_date,exit_date,ticker,entry_price,adjusted_entry_price,shares,total_cost,cash_before,cash_after_entry,exit_price,exit_reason,cash_after_exit,trade_return_pct,account_return_pct,dollar_pnl,stop_loss,target_1,target_2,dollar_risk,affordability_status,max_entry_price
1,2025-05-13,2025-05-14,2025-05-16,ACHR,11.074999809265137,11.0860748090744,6,66.5164488544464,67.36527433913113,0.8488254846847383,13.14949975694929,TARGET_1,79.74582402638048,0.18612764061323972,0.18378236871600967,12.380549687249342,10.03774983542306,13.14949975694929,15.223999704633442,6.28994984190804,EXECUTED,20.0
1,2025-05-15,2025-05-16,2025-05-19,ACHR,12.84000015258789,,0,,79.74582402638048,79.74582402638048,11.725607190813337,STOP,79.74582402638048,,0.0,0.0,11.725607190813337,15.068786076136998,17.297571999686106,0.0,SKIPPED_POSITION_OPEN,20.0
1,2025-05-16,2025-05-19,2025-05-19,ACHR,12.539999961853027,12.55253996181488,6,75.31523977088928,79.74582402638048,4.430584255491198,11.313106979642596,STOP,72.30922613334677,-0.09873961651925967,-0.09325375947677997,-7.436597893033706,11.313106979642596,14.99378592627389,17.447571890694753,7.436597893033703,EXECUTED,20.0
1,2025-05-20,2025-05-21,2025-05-23,RIVN,16.709999084472656,16.72670908355713,4,66.90683633422852,72.30922613334677,5.402389799118254,15.48953482082912,STOP,67.36052908243474,-0.07396399713462998,-0.06843797556049139,-4.948697050912031,15.48953482082912,19.15092761175973,21.591856139046804,4.948697050912038,EXECUTED,20.0
1,2025-07-03,2025-07-07,2025-07-21,IREN,16.334999084472656,16.351334083557127,4,65.40533633422851,67.36052908243474,1.9551927482062297,19.93649891444615,TARGET_1,81.70118840599083,0.21925824599805965,0.21289410161856398,14.340659323556096,14.534249169485909,19.93649891444615,23.537998744419646,7.268339656284873,EXECUTED,20.0
1,2025-07-16,2025-07-17,2025-08-04,JOBY,16.579999923706055,,0,,81.70118840599083,81.70118840599083,19.537785325731548,TARGET_1,81.70118840599083,,0.0,0.0,15.101107222693308,19.537785325731548,22.49557072775704,0.0,SKIPPED_POSITION_OPEN,20.0
1,2025-07-17,2025-07-18,2025-08-04,JOBY,16.979999542236328,,0,,81.70118840599083,81.70118840599083,20.143285274505615,TARGET_1,81.70118840599083,,0.0,0.0,15.398356676101685,20.143285274505615,23.306571006774902,0.0,SKIPPED_POSITION_OPEN,20.0
1,2025-07-21,2025-07-22,2025-07-29,IREN,18.975000381469727,18.993975381851193,4,75.97590152740477,81.70118840599083,5.725286878586061,16.262464216777257,STOP,70.77514374569509,-0.14380934534030743,-0.1337317715135534,-10.926044660295744,16.262464216777257,24.400072710854666,29.825145040239605,10.926044660295744,EXECUTED,20.0
1,2025-10-09,2025-10-10,2025-10-10,PATH,18.579999923706055,18.59857992362976,3,55.795739770889284,70.77514374569509,14.979403974805805,16.910714115415303,STOP,65.71154632105171,-0.09075240234175086,-0.07154485539213574,-5.063597424643376,16.910714115415303,21.91857154028756,25.257143156869063,5.063597424643373,EXECUTED,20.0
1,2025-10-22,2025-10-23,2025-10-24,F,12.470000267028809,12.482470267295836,5,62.41235133647918,65.71154632105171,3.29919498457253,13.532857826777867,TARGET_1,70.96348411846188,0.08414901353573057,0.07992412431980199,5.251937797410164,11.93857148715428,13.532857826777867,14.595715386526926,2.7194939007077856,EXECUTED,20.0
1,2025-10-24,2025-10-27,2025-10-28,F,13.800000190734863,13.813800190925596,5,69.06900095462798,70.96348411846188,1.8944831638338968,13.146428619112287,STOP,67.62662625939534,-0.048311946212434065,-0.04702218190832069,-3.3368578590665408,13.146428619112287,15.107143333980016,16.41428647722517,3.3368578590665443,EXECUTED,20.0
1,2025-11-11,2025-11-12,2025-11-14,RIVN,17.55500030517578,17.572555305480954,3,52.71766591644286,67.62662625939534,14.908960342952476,16.024464811597554,STOP,62.98235477774514,-0.08809706197940059,-0.06867519109760371,-4.6442714816502,16.024464811597554,20.616071292332236,23.67714227948869,4.6442714816502,EXECUTED,20.0
1,2025-12-04,2025-12-05,2025-12-15,PATH,18.149999618530273,18.168149618148803,3,54.50444885444641,62.98235477774514,8.477905923298728,16.809642553329468,STOP,58.90683358328713,-0.07477410156630782,-0.0647089364765716,-4.075521194458005,16.809642553329468,20.830713748931885,23.511427879333496,4.075521194458005,EXECUTED,20.0
1,2025-12-05,2025-12-08,2025-12-12,PATH,19.079999923706055,,0,,58.90683358328713,58.90683358328713,17.742321491241455,STOP,58.90683358328713,,0.0,0.0,17.742321491241455,21.755356788635254,24.430713653564453,0.0,SKIPPED_POSITION_OPEN,20.0
1,2025-12-08,2025-12-09,2025-12-12,PATH,19.270000457763672,,0,,58.90683358328713,58.90683358328713,17.90125060081482,STOP,58.90683358328713,,0.0,0.0,17.90125060081482,22.007500171661377,24.744999885559082,0.0,SKIPPED_POSITION_OPEN,20.0
1,2026-01-08,2026-01-09,2026-01-12,F,14.350000381469727,14.364350381851194,4,57.45740152740478,58.90683358328713,1.4494320558823546,13.980357544762748,STOP,57.37086223493335,-0.026732349662927035,-0.026074586850473053,-1.5359713483537831,13.980357544762748,15.089286054883683,15.82857172829764,1.5359713483537831,EXECUTED,20.0
1,2024-05-13,2024-05-14,2024-05-15,NVAX,13.399999618530273,13.413399618148802,7,93.89379732704161,100.0,6.106202672958389,11.819642220224653,STOP,88.84369821453096,-0.11881830432963014,-0.1115630178546904,-11.15630178546904,11.819642220224653,16.560714415141515,19.721429211752756,11.156301785469042,EXECUTED,30.0
1,2024-05-14,2024-05-15,2024-05-15,NVAX,13.180000305175781,,0,,88.84369821453096,88.84369821453096,11.35535727228437,STOP,88.84369821453096,,0.0,0.0,11.35535727228437,16.829286370958602,20.478572436741423,0.0,SKIPPED_POSITION_OPEN,30.0
1,2024-06-04,2024-06-05,2024-06-06,CORZ,6.900000095367432,6.906900095462798,12,82.88280114555357,88.84369821453096,5.960897068977388,8.321143201419286,TARGET_1,105.81461548600882,0.20475800813819744,0.19101993289944064,16.97091727147786,6.1894285423415045,8.321143201419286,9.74228630747114,8.60965863745552,EXECUTED,30.0
1,2024-07-12,2024-07-15,2024-07-17,SMR,16.75,16.76675,6,100.60049999999998,105.81461548600882,5.214115486008836,14.650536094393049,STOP,93.11733205236713,-0.12621491377917304,-0.11999555425611849,-12.697283433641687,14.650536094393049,20.948927811213903,25.147855622427805,12.697283433641697,EXECUTED,30.0
1,2024-07-17,2024-07-18,2024-07-19,F,14.510000228881836,14.524510229110716,6,87.14706137466429,93.11733205236713,5.9702706777028425,14.010714428765434,STOP,90.03455725029545,-0.03537439763824235,-0.03310634802485533,-3.0827748020716825,14.010714428765434,15.50857182911464,16.507143429347444,3.0827748020716896,EXECUTED,30.0
1,2024-08-16,2024-08-19,2024-08-28,RKLB,6.78000020980835,6.786780210018157,13,88.22814273023604,90.03455725029545,1.8064145200594055,6.0867858954838345,STOP,80.93463116134926,-0.10314085514380456,-0.10107148151624114,-9.09992608894619,6.0867858954838345,8.16642883845738,9.55285746710641,9.09992608894619,EXECUTED,30.0
1,2024-08-19,2024-08-20,2024-08-21,RKLB,7.25,,0,,80.93463116134926,80.93463116134926,6.486607091767447,STOP,80.93463116134926,,0.0,0.0,6.486607091767447,8.776785816465106,10.303571632930211,0.0,SKIPPED_POSITION_OPEN,30.0
1,2024-08-21,2024-08-22,2024-08-27,RKLB,7.0,,0,,80.93463116134926,80.93463116134926,6.117892776216779,STOP,80.93463116134926,,0.0,0.0,6.117892776216779,8.764214447566442,10.528428895132883,0.0,SKIPPED_POSITION_OPEN,30.0
1,2024-09-27,2024-09-30,2024-10-02,RKLB,9.869999885559082,9.87986988544464,8,79.03895908355712,80.93463116134926,1.8956720777921419,9.046071461268834,STOP,74.26424376794282,-0.08439366447570185,-0.0824169740158391,-6.670387393406443,9.046071461268834,11.517856734139578,13.165713582720073,6.670387393406443,EXECUTED,30.0
1,2024-09-30,2024-10-01,2024-10-08,NIO,6.900000095367432,,0,,74.26424376794282,74.26424376794282,6.155357360839844,STOP,74.26424376794282,,0.0,0.0,6.155357360839844,8.389285564422607,9.878571033477783,0.0,SKIPPED_POSITION_OPEN,30.0
1,2024-10-15,2024-10-16,2024-10-17,SOFI,10.229999542236328,10.240229541778563,7,71.68160679244994,74.26424376794282,2.582636975492875,9.64746390070234,STOP,70.11488428040926,-0.057885972053441814,-0.05587291106739428,-4.149359487533559,9.64746390070234,11.395070825304305,12.560142108372283,4.149359487533562,EXECUTED,30.0
1,2024-10-16,2024-10-17,2024-11-08,SMR,18.049999237060547,,0,,70.11488428040926,70.11488428040926,23.037498950958252,TARGET_1,70.11488428040926,,0.0,0.0,15.556249380111694,23.037498950958252,28.024998664855957,0.0,SKIPPED_POSITION_OPEN,30.0
1,2024-10-18,2024-10-21,2024-10-28,OKLO,19.3700008392334,19.38937084007263,3,58.16811252021789,70.11488428040926,11.946771760191368,25.120786837169106,TARGET_1,87.30913227169869,0.2955957696807354,0.2452296422899989,17.19424799128943,16.494607840265544,25.120786837169106,30.871572835104814,8.684288999421256,EXECUTED,30.0
1,2024-11-13,2024-11-14,2024-11-14,RKLB,19.43000030517578,19.449430305480956,4,77.79772122192382,87.30913227169869,9.511411049774864,17.476893050330027,STOP,79.41898325109497,-0.10141876775666059,-0.09037026042190219,-7.890149020603715,17.476893050330027,23.33621481486729,27.2424293245588,7.890149020603715,EXECUTED,30.0
1,2024-11-25,2024-11-26,2024-11-29,ACHR,7.25,7.257249999999999,10,72.57249999999999,79.41898325109497,6.8464832510949805,9.068428431238447,TARGET_1,97.53076756347944,0.24956814650707204,0.22805359085398214,18.111784312384472,6.340785784380777,9.068428431238447,10.886856862476893,9.164642156192224,EXECUTED,30.0
1,2024-11-27,2024-11-29,2024-12-02,ACHR,8.8100004196167,,0,,97.53076756347944,97.53076756347944,7.746607644217355,STOP,97.53076756347944,,0.0,0.0,7.746607644217355,10.936785970415388,13.063571521214076,0.0,SKIPPED_POSITION_OPEN,30.0
1,2024-11-29,2024-12-02,2024-12-02,ACHR,9.6899995803833,9.699689579963684,10,96.99689579963683,97.53076756347944,0.5338717638426118,8.503392483506884,STOP,85.56779659891146,-0.12333354450104772,-0.12265843142044071,-11.962970964567987,8.503392483506884,12.063213774136134,14.436427967888967,11.962970964567994,EXECUTED,30.0
1,2024-12-26,2024-12-27,2025-01-02,ACHR,11.15999984741211,11.17115984725952,7,78.19811893081665,85.56779659891146,7.369677668094809,9.436071259634835,STOP,73.42217648553866,-0.15531857133441107,-0.14194148495261485,-12.1456201133728,9.436071259634835,14.607857022966659,18.05571419852121,12.145620113372802,EXECUTED,30.0
1,2024-12-30,2024-12-31,2025-01-02,BBAI,5.119999885559082,,0,,73.42217648553866,73.42217648553866,4.151428384440286,STOP,73.42217648553866,,0.0,0.0,4.151428384440286,7.057142887796674,8.994285890034266,0.0,SKIPPED_POSITION_OPEN,30.0
1,2025-02-05,2025-02-06,2025-02-10,BBAI,7.480000019073486,7.487480019092559,9,67.38732017183304,73.42217648553866,6.0348563137056175,9.526214616639272,TARGET_1,91.77078786345906,0.2722858147665277,0.2499055769823764,18.348611377920406,6.456892720290593,9.526214616639272,11.572429214205059,9.275285689217693,EXECUTED,30.0
1,2025-02-10,2025-02-11,2025-02-20,BBAI,8.470000267028809,8.478470267295837,10,84.78470267295836,91.77078786345906,6.986085190500702,7.063857223306384,STOP,77.62465742356454,-0.16684767409588808,-0.15414633315496654,-14.14613043989452,7.063857223306384,11.282286354473658,14.094572441918508,14.146130439894531,EXECUTED,30.0
1,2025-03-27,2025-03-28,2025-03-31,RIVN,12.994999885559082,13.00799488544464,5,65.0399744272232,77.62465742356454,12.584682996341343,12.028571162905012,STOP,72.7275388108664,-0.07529398121424236,-0.06308715265533033,-4.8971186126981365,12.028571162905012,14.927857330867223,16.860714776175364,4.897118612698144,EXECUTED,30.0
1,2025-04-01,2025-04-02,2025-04-03,RIVN,12.8100004196167,12.822810420036314,5,64.11405210018157,72.7275388108664,8.613486710684839,11.75035752568926,STOP,67.36527433913113,-0.08363633706003248,-0.07373086673096771,-5.362264471735273,11.75035752568926,14.929286207471577,17.048571995326455,5.362264471735267,EXECUTED,30.0
1,2025-05-13,2025-05-14,2025-05-16,ACHR,11.074999809265137,11.0860748090744,6,66.5164488544464,67.36527433913113,0.8488254846847383,13.14949975694929,TARGET_1,79.74582402638048,0.18612764061323972,0.18378236871600967,12.380549687249342,10.03774983542306,13.14949975694929,15.223999704633442,6.28994984190804,EXECUTED,30.0
1,2025-05-15,2025-05-16,2025-05-19,ACHR,12.84000015258789,,0,,79.74582402638048,79.74582402638048,11.725607190813337,STOP,79.74582402638048,,0.0,0.0,11.725607190813337,15.068786076136998,17.297571999686106,0.0,SKIPPED_POSITION_OPEN,30.0
1,2025-05-16,2025-05-19,2025-05-19,ACHR,12.539999961853027,12.55253996181488,6,75.31523977088928,79.74582402638048,4.430584255491198,11.313106979642596,STOP,72.30922613334677,-0.09873961651925967,-0.09325375947677997,-7.436597893033706,11.313106979642596,14.99378592627389,17.447571890694753,7.436597893033703,EXECUTED,30.0
1,2025-05-20,2025-05-21,2025-05-23,RIVN,16.709999084472656,16.72670908355713,4,66.90683633422852,72.30922613334677,5.402389799118254,15.48953482082912,STOP,67.36052908243474,-0.07396399713462998,-0.06843797556049139,-4.948697050912031,15.48953482082912,19.15092761175973,21.591856139046804,4.948697050912038,EXECUTED,30.0
1,2025-07-03,2025-07-07,2025-07-21,IREN,16.334999084472656,16.351334083557127,4,65.40533633422851,67.36052908243474,1.9551927482062297,19.93649891444615,TARGET_1,81.70118840599083,0.21925824599805965,0.21289410161856398,14.340659323556096,14.534249169485909,19.93649891444615,23.537998744419646,7.268339656284873,EXECUTED,30.0
1,2025-07-16,2025-07-17,2025-08-04,JOBY,16.579999923706055,,0,,81.70118840599083,81.70118840599083,19.537785325731548,TARGET_1,81.70118840599083,,0.0,0.0,15.101107222693308,19.537785325731548,22.49557072775704,0.0,SKIPPED_POSITION_OPEN,30.0
1,2025-07-17,2025-07-18,2025-08-04,JOBY,16.979999542236328,,0,,81.70118840599083,81.70118840599083,20.143285274505615,TARGET_1,81.70118840599083,,0.0,0.0,15.398356676101685,20.143285274505615,23.306571006774902,0.0,SKIPPED_POSITION_OPEN,30.0
1,2025-07-21,2025-07-22,2025-07-29,IREN,18.975000381469727,18.993975381851193,4,75.97590152740477,81.70118840599083,5.725286878586061,16.262464216777257,STOP,70.77514374569509,-0.14380934534030743,-0.1337317715135534,-10.926044660295744,16.262464216777257,24.400072710854666,29.825145040239605,10.926044660295744,EXECUTED,30.0
1,2025-10-09,2025-10-10,2025-10-10,PATH,18.579999923706055,18.59857992362976,3,55.795739770889284,70.77514374569509,14.979403974805805,16.910714115415303,STOP,65.71154632105171,-0.09075240234175086,-0.07154485539213574,-5.063597424643376,16.910714115415303,21.91857154028756,25.257143156869063,5.063597424643373,EXECUTED,30.0
1,2025-10-22,2025-10-23,2025-10-24,F,12.470000267028809,12.482470267295836,5,62.41235133647918,65.71154632105171,3.29919498457253,13.532857826777867,TARGET_1,70.96348411846188,0.08414901353573057,0.07992412431980199,5.251937797410164,11.93857148715428,13.532857826777867,14.595715386526926,2.7194939007077856,EXECUTED,30.0
1,2025-10-24,2025-10-27,2025-10-28,F,13.800000190734863,13.813800190925596,5,69.06900095462798,70.96348411846188,1.8944831638338968,13.146428619112287,STOP,67.62662625939534,-0.048311946212434065,-0.04702218190832069,-3.3368578590665408,13.146428619112287,15.107143333980016,16.41428647722517,3.3368578590665443,EXECUTED,30.0
1,2025-11-11,2025-11-12,2025-11-14,RIVN,17.55500030517578,17.572555305480954,3,52.71766591644286,67.62662625939534,14.908960342952476,16.024464811597554,STOP,62.98235477774514,-0.08809706197940059,-0.06867519109760371,-4.6442714816502,16.024464811597554,20.616071292332236,23.67714227948869,4.6442714816502,EXECUTED,30.0
1,2025-12-04,2025-12-05,2025-12-15,PATH,18.149999618530273,18.168149618148803,3,54.50444885444641,62.98235477774514,8.477905923298728,16.809642553329468,STOP,58.90683358328713,-0.07477410156630782,-0.0647089364765716,-4.075521194458005,16.809642553329468,20.830713748931885,23.511427879333496,4.075521194458005,EXECUTED,30.0
1,2025-12-05,2025-12-08,2025-12-12,PATH,19.079999923706055,,0,,58.90683358328713,58.90683358328713,17.742321491241455,STOP,58.90683358328713,,0.0,0.0,17.742321491241455,21.755356788635254,24.430713653564453,0.0,SKIPPED_POSITION_OPEN,30.0
1,2025-12-08,2025-12-09,2025-12-12,PATH,19.270000457763672,,0,,58.90683358328713,58.90683358328713,17.90125060081482,STOP,58.90683358328713,,0.0,0.0,17.90125060081482,22.007500171661377,24.744999885559082,0.0,SKIPPED_POSITION_OPEN,30.0
1,2026-01-08,2026-01-09,2026-01-12,F,14.350000381469727,14.364350381851194,4,57.45740152740478,58.90683358328713,1.4494320558823546,13.980357544762748,STOP,57.37086223493335,-0.026732349662927035,-0.026074586850473053,-1.5359713483537831,13.980357544762748,15.089286054883683,15.82857172829764,1.5359713483537831,EXECUTED,30.0
1,2024-05-13,2024-05-14,2024-05-15,NVAX,13.399999618530273,13.413399618148802,7,93.89379732704161,100.0,6.106202672958389,11.819642220224653,STOP,88.84369821453096,-0.11881830432963014,-0.1115630178546904,-11.15630178546904,11.819642220224653,16.560714415141515,19.721429211752756,11.156301785469042,EXECUTED,50.0
1,2024-05-14,2024-05-15,2024-05-15,NVAX,13.180000305175781,,0,,88.84369821453096,88.84369821453096,11.35535727228437,STOP,88.84369821453096,,0.0,0.0,11.35535727228437,16.829286370958602,20.478572436741423,0.0,SKIPPED_POSITION_OPEN,50.0
1,2024-06-04,2024-06-05,2024-06-06,CORZ,6.900000095367432,6.906900095462798,12,82.88280114555357,88.84369821453096,5.960897068977388,8.321143201419286,TARGET_1,105.81461548600882,0.20475800813819744,0.19101993289944064,16.97091727147786,6.1894285423415045,8.321143201419286,9.74228630747114,8.60965863745552,EXECUTED,50.0
1,2024-07-12,2024-07-15,2024-07-17,SMR,16.75,16.76675,6,100.60049999999998,105.81461548600882,5.214115486008836,14.650536094393049,STOP,93.11733205236713,-0.12621491377917304,-0.11999555425611849,-12.697283433641687,14.650536094393049,20.948927811213903,25.147855622427805,12.697283433641697,EXECUTED,50.0
1,2024-07-17,2024-07-18,2024-07-19,F,14.510000228881836,14.524510229110716,6,87.14706137466429,93.11733205236713,5.9702706777028425,14.010714428765434,STOP,90.03455725029545,-0.03537439763824235,-0.03310634802485533,-3.0827748020716825,14.010714428765434,15.50857182911464,16.507143429347444,3.0827748020716896,EXECUTED,50.0
1,2024-08-16,2024-08-19,2024-08-28,RKLB,6.78000020980835,6.786780210018157,13,88.22814273023604,90.03455725029545,1.8064145200594055,6.0867858954838345,STOP,80.93463116134926,-0.10314085514380456,-0.10107148151624114,-9.09992608894619,6.0867858954838345,8.16642883845738,9.55285746710641,9.09992608894619,EXECUTED,50.0
1,2024-08-19,2024-08-20,2024-08-21,RKLB,7.25,,0,,80.93463116134926,80.93463116134926,6.486607091767447,STOP,80.93463116134926,,0.0,0.0,6.486607091767447,8.776785816465106,10.303571632930211,0.0,SKIPPED_POSITION_OPEN,50.0
1,2024-08-21,2024-08-22,2024-08-27,RKLB,7.0,,0,,80.93463116134926,80.93463116134926,6.117892776216779,STOP,80.93463116134926,,0.0,0.0,6.117892776216779,8.764214447566442,10.528428895132883,0.0,SKIPPED_POSITION_OPEN,50.0
1,2024-09-27,2024-09-30,2024-10-02,RKLB,9.869999885559082,9.87986988544464,8,79.03895908355712,80.93463116134926,1.8956720777921419,9.046071461268834,STOP,74.26424376794282,-0.08439366447570185,-0.0824169740158391,-6.670387393406443,9.046071461268834,11.517856734139578,13.165713582720073,6.670387393406443,EXECUTED,50.0
1,2024-09-30,2024-10-01,2024-10-08,NIO,6.900000095367432,,0,,74.26424376794282,74.26424376794282,6.155357360839844,STOP,74.26424376794282,,0.0,0.0,6.155357360839844,8.389285564422607,9.878571033477783,0.0,SKIPPED_POSITION_OPEN,50.0
1,2024-10-15,2024-10-16,2024-10-17,SOFI,10.229999542236328,10.240229541778563,7,71.68160679244994,74.26424376794282,2.582636975492875,9.64746390070234,STOP,70.11488428040926,-0.057885972053441814,-0.05587291106739428,-4.149359487533559,9.64746390070234,11.395070825304305,12.560142108372283,4.149359487533562,EXECUTED,50.0
