rank,ticker,reference_price,smoke_score,decision_strength,relative_volume_prev20,return_5d,return_20d,distance_to_52w_high_prev,dollar_volume,stop_loss,target_1,target_2,shares_with_100,estimated_total_cost,estimated_cash_remaining,max_dollar_risk,signal_rule_pass,max_entry_price_pass,affordability_pass,all_rule_checks_passed,failed_checks,replay_date,row_type,executable_pre_rank,rejection_reason
,ISRG,444.5299987792969,,,0.8826580372127967,-0.0007193600535644329,0.06308742142261758,-0.00796698789464878,569265116.4367676,432.09071241106307,469.4085715157645,494.2871442522321,0,0.0,139.17322795922428,0.0,,False,False,,,2024-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,430.25,,,0.767292813020471,-0.013074921544730556,-0.03266783312913035,-0.1341142157899612,313178975.0,420.614633832659,449.52073233468195,468.7914646693639,0,0.0,139.17322795922428,0.0,,False,False,,,2024-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,CRWD,390.7099914550781,,,0.40311045727945255,0.019624700450846966,0.1474933262682241,-0.009958501539334308,1162957666.605835,374.0599790300642,424.010016305106,457.31004115513383,0,0.0,139.17322795922428,0.0,,False,False,,,2024-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ETN,318.9599914550781,,,0.5505096730413027,0.01725403882229304,0.017546098864065662,-0.07598716880793932,363550598.26049805,308.3142820085798,340.2514103480747,361.54282924107133,0,0.0,139.17322795922428,0.0,,False,False,,,2024-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,313.7099914550781,,,1.1090990529818274,-0.00025500203213857375,-0.01815285322297555,-0.052464648488790844,543753528.1890869,301.41727774483815,338.2954188755581,362.88084629603804,0,0.0,139.17322795922428,0.0,,False,False,,,2024-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GD,280.4700012207031,,,1.1856427362776423,-0.0333287824481967,-0.05967743470213105,-0.07359206863516721,342930670.4925537,274.5182102748326,292.3735831124442,304.27716500418524,0,0.0,139.17322795922428,0.0,,False,False,,,2024-07-08,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,RBLX,38.849998474121094,0.8055555555555556,0.6666666666666666,3.1018169559069935,-0.0416872817770203,0.028594069453748983,-0.1769068252934145,598728981.4842224,36.84867695399693,42.852641514369424,46.855284554617754,3,116.66654541778564,15.659535773686116,6.1205145557948555,False,True,True,False,"smoke_score_below_min, return_5d_not_positive",2024-08-01,EXECUTABLE_NEAR_MISS,,
2.0,SOFI,7.159999847412109,0.7666666666666667,0.3832539234297907,1.1492853108681158,-0.01513069240756526,0.0981594890119386,-0.35495499086964266,360023408.32748413,6.510928460529872,8.458142621176584,9.75628539494106,18,129.0088772506714,3.3172039408003684,11.812164961133686,False,True,True,False,"smoke_score_below_min, relative_volume_prev20_below_min, return_5d_not_positive, distance_to_52w_high_prev_below_min",2024-08-01,EXECUTABLE_NEAR_MISS,,
3.0,GM,43.369998931884766,0.7055555555555555,0.3528895602107405,1.0593393752299982,-0.017221892541026573,-0.07150503571082656,-0.14118813996267787,690407012.9966736,41.161782945905415,47.78643090384347,52.20286287580217,3,130.24010679244992,2.0859743990218362,6.754757954733691,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, return_5d_not_positive",2024-08-01,EXECUTABLE_NEAR_MISS,,
4.0,PLTR,26.079999923706055,0.6944444444444444,0.3110391991777451,0.7160194592663726,-0.0206533704240911,0.008897467653470548,-0.1257123704187426,813424765.6204224,24.005392687661306,30.22921439579555,34.37842886788505,5,130.53039961814878,1.7956815733229803,10.503436179842254,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min, return_5d_not_positive",2024-08-01,EXECUTABLE_NEAR_MISS,,
5.0,SDGR,22.600000381469727,0.6833333333333333,0.5611111111111111,3.0347423413011394,0.01390755734453264,0.12437810709221475,-0.5720507518695158,43914060.741233826,20.57992853437151,26.640144075666157,30.680287769862588,5,113.11300190925596,19.2130792822158,10.213359237398407,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, distance_to_52w_high_prev_below_min",2024-08-01,EXECUTABLE_NEAR_MISS,,
,ASML,883.7100219726562,,,1.109880297400051,0.024436916140782028,-0.17518970909278586,-0.20392936682421992,1598189574.7375488,811.1603720528739,1028.809321812221,1173.9086216517858,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-01,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,548.8599853515625,,,1.1778435376984955,0.05266582211682658,0.17773531057920655,0.0034003388511196775,697985243.371582,533.2931921822684,579.9935716901507,611.1271580287389,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-01,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ADBE,546.4099731445312,,,0.9163743296854682,0.026796858172035254,-0.04163825353498607,-0.14389350075279084,1134019258.2641602,527.7982046944754,583.6335100446429,620.8570469447545,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-01,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,493.3599853515625,,,1.1318122267027377,0.04843057923927918,0.12873776449958507,-0.007104246800718195,492274593.38378906,478.6471274239676,522.7857012067523,552.211417061942,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-01,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,450.94000244140625,,,1.1308056128395947,0.032513652343608035,0.037096674348291225,-0.038056223354976715,909951830.9265137,429.4514410836356,493.9171251569476,536.8942478724889,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-01,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,417.1099853515625,,,1.482187420653189,-0.003083194464006178,-0.09475444300434654,-0.10940540212276195,12636930960.205078,401.94283621651783,447.44428362165183,477.77858189174117,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-01,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,336.5,,,1.1682888602496624,0.022951778424671554,0.06893269710449434,-0.028102737133068323,889201250.0,314.0487551007952,381.40248979840965,426.3049795968193,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-01,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ETN,297.8800048828125,,,2.075004773725415,0.017071838010930707,-0.0645060224821058,-0.13705494720005484,1618501218.5302734,278.70036751883373,336.23927961077004,374.5985543387276,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-01,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GD,293.45001220703125,,,0.9435680903046761,0.008488559789143757,0.030082867092564358,-0.030718374212943877,325259993.53027344,283.88109043666293,312.5878557477679,331.72569928850453,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-01,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,PWR,254.8800048828125,,,1.7456640351144572,0.0243961552340326,0.0010997595152570927,-0.11151389402473744,437909336.38916016,236.74393463134766,291.1521453857422,327.4242858886719,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-01,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,PLTR,30.010000228881836,0.961111111111111,0.5371169505666097,1.7007192217661555,0.213015380214997,0.06911295173313925,0.0060342040105985095,2644814331.171608,27.155928543635778,35.71814359937395,41.42628696986607,4,120.16004091644285,12.166040275028905,11.536326741899742,True,True,True,True,,2024-08-09,EXECUTABLE_NEAR_MISS,,
2.0,UPST,36.25,0.9444444444444444,0.5256324369069448,1.89735859882917,0.5256733859764762,0.33714493485324604,-0.2694036403576314,618515625.0,31.32721437726702,46.09557124546596,55.941142490931924,3,108.85874999999999,23.46733119147177,14.87710686819893,True,True,True,True,,2024-08-09,EXECUTABLE_NEAR_MISS,,
3.0,RKLB,5.369999885559082,0.8333333333333333,0.5980741756425403,2.882667580782863,0.11642410591296914,-0.04955755842162346,-0.28304405211518346,95735283.9597702,4.870178461074829,6.369642734527588,7.369285583496094,24,129.00887725067136,3.317203940800397,12.12459418487547,False,True,True,False,"smoke_score_below_min, rank_gap_below_min",2024-08-09,EXECUTABLE_NEAR_MISS,,
4.0,GM,43.47999954223633,0.8166666666666667,0.3632236523671509,0.819012871304358,0.05610885295189205,-0.1128340944436882,-0.13900991005472618,613924549.5365143,40.87857069287981,48.68285724094936,53.88571493966239,3,130.57043862533567,1.755642566136089,7.934726546696233,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2024-08-09,EXECUTABLE_NEAR_MISS,,
5.0,CORZ,9.699999809265137,0.7388888888888888,0.3203324091745665,0.666325015904432,0.09111354720596498,-0.03960401555414428,-0.20816328087631542,73149638.56163025,8.202035529272898,12.695928369249614,15.691856929234092,13,126.22609751796722,6.099983673504539,19.59963563741954,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2024-08-09,EXECUTABLE_NEAR_MISS,,
,ASML,860.5499877929688,,,0.4709257245344623,0.06326065824609994,-0.2070563919711601,-0.2247925715128355,817952763.3972168,788.7460414341517,1004.1578805106028,1147.7657732282369,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,551.5800170898438,,,0.6470814282689337,0.005120537672582692,0.18944214094891887,-0.019587555944375334,455108672.1008301,530.937880379813,592.8642905099052,634.1485639299667,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ADBE,536.2999877929688,,,0.5755493294076943,0.01925234280143684,-0.04069403541141825,-0.15973366581595183,682495364.465332,512.2110704694476,584.4778224400111,632.6556570870534,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,494.3399963378906,,,0.5519199179190567,-0.0004246111824109944,0.1436702005981514,-0.02464335292954123,256611892.09899902,474.8035648890904,533.412859235491,572.4857221330915,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,463.42999267578125,,,0.5124645757483882,0.03046268061899382,0.04338524147782419,-0.01141261597646448,473903510.5102539,443.07606724330356,504.13784354073664,544.845694405692,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,406.0199890136719,,,0.8071633776525697,-0.0060466627818369645,-0.10479550227877599,-0.1330842666329921,7826725522.219849,388.5664182390486,440.9271305629185,475.8342721121651,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,339.8999938964844,,,0.49450415042645834,0.027353748302900716,0.12449136947270834,-0.054191321331521713,412264702.5970459,313.1611088344029,393.3777640206473,446.85553414481024,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GD,292.989990234375,,,0.8716616739192149,0.002051970162725514,0.03205458140965867,-0.0322378522398844,301369503.9550781,282.1064202444894,314.7571302141462,336.52427019391735,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ETN,291.6400146484375,,,0.643693834010215,0.04060516836608019,-0.11752600776661626,-0.15513191985349728,638808288.0859375,270.4075132097517,334.1050175258091,376.5700204031807,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,PWR,259.6199951171875,,,0.6530622212092599,0.07761911460388116,-0.034187725623571974,-0.09499076398306583,208293122.08251953,241.44642421177457,295.96713692801336,332.3142787388392,0,0.0,132.32608119147176,0.0,,False,False,,,2024-08-09,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,SOFI,8.0600004196167,0.827027027027027,0.41272629846626224,1.0712934429531187,0.13841815063151297,0.15142863137381424,-0.23164913293820244,362058442.84935,7.448321836335318,9.283357586179461,10.506714752742223,18,145.22508756065366,4.500110276631091,11.155294506617926,False,True,True,False,"smoke_score_below_min, relative_volume_prev20_below_min",2024-09-16,EXECUTABLE_NEAR_MISS,,
2.0,PLTR,36.310001373291016,0.8162162162162163,0.4388486073342925,1.500988817359983,0.04942205128849664,0.13185783356600456,0.008331104297175651,2714800765.6772614,34.190393924713135,40.54921627044678,44.78843116760254,4,145.3852454986572,4.3399523386275405,8.623669799804674,False,True,True,False,smoke_score_below_min,2024-09-16,EXECUTABLE_NEAR_MISS,,
3.0,AFRM,44.060001373291016,0.7891891891891892,0.34203025870115117,0.7107047607427925,0.1543097586296911,0.548681904806344,-0.16044203967968462,410648024.7993469,38.914465699877056,54.351072720118935,64.64214406694686,3,132.31218412399292,17.413013713291832,15.568787024361747,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2024-09-16,EXECUTABLE_NEAR_MISS,,
4.0,RBLX,46.2400016784668,0.7837837837837838,0.41281246146530437,1.363960801836388,0.060064255175093395,0.13919688358312765,-0.020338963325323256,380397997.80807495,44.21018028259277,50.299644470214844,54.35928726196289,3,138.8587250404358,10.866472796848967,6.228184192657459,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2024-09-16,EXECUTABLE_NEAR_MISS,,
5.0,CORZ,11.180000305175781,0.7675675675675676,0.37018485921344607,1.0289610302183116,0.11800003051757812,0.10802776373678524,-0.08734691386320148,116201569.17190552,9.977857623781476,13.58428566796439,15.988571030753,13,145.4853439712524,4.239853866032348,15.773194862093225,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2024-09-16,EXECUTABLE_NEAR_MISS,,
,ASML,803.0399780273438,,,0.7964157482714087,0.07097699472309893,-0.12585722519445963,-0.27659919217995177,923576278.729248,758.5853315080915,891.9492710658483,980.8585641043528,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-16,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,572.9199829101562,,,0.7022841566010246,-0.006330583220937491,0.022833945540945644,-0.010039219937919674,342434273.7854004,560.7335619245257,597.2928248814173,621.6656668526784,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-16,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ADBE,521.5,,,2.1894868585732166,-0.08489507346860004,-0.05774585463055404,-0.1829220524872699,2736936300.0,494.9049835205078,574.6900329589844,627.8800659179688,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-16,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,521.27001953125,,,0.6341801558752997,-0.005608443788126638,0.0288359368482618,-0.014165198002955903,176449901.61132812,509.2861066545759,545.2378452845982,569.2056710379463,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-16,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,491.3900146484375,,,0.82747965434849,0.02503181049526093,0.025909230818535356,-0.009653710544660465,452668481.4941406,477.83536747523715,518.4993089948382,545.6086033412389,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-16,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,431.3399963378906,,,0.7953648797541473,0.06314698570468247,0.030754881065894635,-0.07902211867900555,5967459447.335815,418.8664332798549,456.28712245396207,481.2342485700335,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-16,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,338.8299865722656,,,0.8722342121824002,0.045545650367083024,0.004297770076672869,-0.05716873301630432,382742352.83203125,326.4037660871233,363.6824275425503,388.5348685128349,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-16,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GD,307.54998779296875,,,0.8242302000961367,0.019863344882840916,0.03695334161773922,0.00339296595285421,268952464.3249512,298.7567694527762,325.1364244733538,342.7228611537389,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-16,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ETN,306.54998779296875,,,0.7484325446121918,0.05933368795507965,0.03326815208591993,-0.11193839443538456,470952746.2463379,293.1410598754883,333.3678436279297,360.1856994628906,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-16,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,PWR,271.5400085449219,,,0.6203826775061049,0.08589942892123292,0.021249364719298836,-0.05343879399448259,108996159.42993164,260.53107016427174,293.55788530622215,315.5757620675224,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-16,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,NIO,5.940000057220459,0.8333333333333334,0.5091351258017373,1.832216132215636,0.0979667698256732,0.47394534689191525,-0.37931031905539003,691095840.6573772,5.297142965453012,7.225714240755353,8.511428424290248,25,148.64850143194198,1.0766964053427728,16.219927295616678,False,True,True,False,"smoke_score_below_min, distance_to_52w_high_prev_below_min",2024-09-24,EXECUTABLE_NEAR_MISS,,
2.0,SMR,11.949999809265137,0.8166666666666668,0.5924599761169501,2.8821397850525505,0.3146314200955227,0.45731708380808667,-0.2933175684744933,139338192.77601242,10.545463817460195,14.75907179287502,17.568143776484902,12,143.54339770889283,6.181800128391927,16.997831899370468,False,True,True,False,smoke_score_below_min,2024-09-24,EXECUTABLE_NEAR_MISS,,
3.0,PLTR,36.900001525878906,0.7777777777777778,0.3757004415020493,1.0479706401851099,0.012345699685059941,0.1961102453678787,-0.033778401341127307,2934258601.33667,34.644858428410124,41.41028772081647,45.920573915754034,4,147.7476061096191,1.97759172766564,9.168172395978615,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2024-09-24,EXECUTABLE_NEAR_MISS,,
4.0,RBLX,47.11000061035156,0.7777777777777778,0.4470891398359855,1.6904689251905363,0.029951877604099897,0.07214387989797721,-0.008106081275743415,448897062.81585693,44.929643222263884,51.47071538652692,55.831430162702276,3,141.4713318328857,8.253866004399043,6.682402166094072,False,True,True,False,"smoke_score_below_min, rank_gap_below_min",2024-09-24,EXECUTABLE_NEAR_MISS,,
5.0,XPEV,10.699999809265137,0.7666666666666667,0.4352552216593983,1.6172969949345846,0.18232039599507388,0.42476690854352483,-0.42902881857256836,222744036.0294342,9.891607250486102,12.316784926823207,13.933570044381277,13,139.2390975179672,10.486100319317558,10.648203261647883,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, distance_to_52w_high_prev_below_min",2024-09-24,EXECUTABLE_NEAR_MISS,,
,ASML,814.0,,,0.5596875099241004,0.010314137612993601,-0.078466221089042,-0.2667260987279655,717296800.0,773.7828652518136,894.4342694963727,974.8685389927455,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-24,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,578.6300048828125,,,0.705428971551821,0.02049345675923897,0.03678557641096636,-0.005363120098302532,399312566.3696289,565.9582366943359,603.9735412597656,629.3170776367188,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-24,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,529.8599853515625,,,0.9320837304528928,0.017493970910345658,0.03488278388977051,-0.008884981818804594,279819058.26416016,517.1935664585659,555.1928231375557,580.5256609235489,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-24,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ADBE,524.0700073242188,,,0.8758073661374618,0.01755233192846095,-0.06322392921999176,-0.17889540568081663,1489459367.816162,498.6717943464007,574.8664332798548,625.6628592354909,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-24,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,484.3999938964844,,,0.9199780019535578,0.0022345165850772286,0.010872496146693278,-0.02374138206534715,542915513.1591797,470.6074927193778,511.9849962506976,539.5699986049108,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-24,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,429.1700134277344,,,0.8881537396743607,-0.013742342991213574,0.037921167534120004,-0.08365536920078875,7302671114.483643,417.01894814627514,453.47214399065285,477.77427455357133,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-24,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,380.3599853515625,,,2.0310581782815964,0.11167614244248192,0.1317879520995624,0.024925225310866272,969081170.6787109,366.66090720040455,407.7581416538784,435.1562979561943,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-24,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ETN,327.3900146484375,,,0.87191404264575,0.05023579094152786,0.10265740665651357,-0.05156576861170881,643059466.7724609,315.28500693184986,351.6000300816128,375.81004551478804,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-24,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GD,304.6700134277344,,,0.6422792207354023,0.002698724066964031,0.04697599116059914,-0.01709838943154718,289984918.7805176,296.35573032924106,321.298579624721,337.92714582170765,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-24,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,PWR,298.239990234375,,,0.9713970463418774,0.08878495770465755,0.10047592150673346,0.0001676373874357484,204801401.2939453,286.4735657828195,321.772839137486,345.30568804059703,0,0.0,149.72519783728475,0.0,,False,False,,,2024-09-24,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
1.0,NIO,7.210000038146973,0.8777777777777777,0.5099682584690025,1.4563809928876916,0.27610617990230146,0.7004717989042641,-0.2466039427309088,977662306.172657,6.415000183241708,8.799999747957502,10.389999457768031,20,144.34420076370236,5.380997073582392,16.044197098868214,False,True,True,False,relative_volume_prev20_below_min,2024-10-02,EXECUTABLE_NEAR_MISS,,
2.0,JOBY,6.139999866485596,0.8444444444444444,0.6148148148148148,13.188892540929494,0.21584151179846156,0.25819666444598655,-0.20156049144362542,434853824.544096,5.679821389062064,7.060356821332659,7.980713776179723,24,147.50735679244994,2.217841044834813,11.1916434549604,False,True,True,False,smoke_score_below_min,2024-10-02,EXECUTABLE_NEAR_MISS,,
3.0,LI,29.899999618530273,0.8388888888888889,0.5428574544860338,2.369050423707638,0.2578880539636019,0.5929674421591715,-0.3561584732404811,595320952.4047852,27.483713899339946,34.73257105691093,39.56514249529158,5,149.649498090744,0.0756997465407494,12.23092859404428,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, distance_to_52w_high_prev_below_min",2024-10-02,EXECUTABLE_NEAR_MISS,,
4.0,XPEV,13.34000015258789,0.8277777777777777,0.5078340136517033,2.0871727895319974,0.27900285352513854,0.582443614432316,-0.2881536651271832,407610374.6623993,12.092321838651385,15.835356780460902,18.330713408333914,11,146.88674168014526,2.8384561571394897,13.871201454980017,False,True,True,False,"smoke_score_below_min, rank_gap_below_min",2024-10-02,EXECUTABLE_NEAR_MISS,,
5.0,RKLB,9.710000038146973,0.7833333333333334,0.3804257623722706,1.073831861350435,0.12645013538967054,0.5315457104813317,-0.05636539609875835,151889646.59671783,8.773464611598424,11.58307089124407,13.456141744341167,15,145.79565057277676,3.9295472645079883,14.193681398800413,False,True,True,False,"smoke_score_below_min, rank_gap_below_min, relative_volume_prev20_below_min",2024-10-02,EXECUTABLE_NEAR_MISS,,
,ASML,832.1900024414062,,,0.5719415071397195,0.017123383474346054,0.025521297470201487,-0.2503400372361254,747639498.1933594,794.8871481759207,906.7957109723773,981.4014195033483,0,0.0,149.72519783728475,0.0,,False,False,,,2024-10-02,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,LMT,603.2000122070312,,,1.1555736441996016,0.043706975912583435,0.04944497279232585,-0.013557013458497247,719316014.5568848,589.0560825892857,631.4878714425224,659.7757306780136,0,0.0,149.72519783728475,0.0,,False,False,,,2024-10-02,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,NOC,538.8699951171875,,,1.172079767246571,0.020374562239079852,0.029006268434644156,-0.030059240036126478,372305279.62646484,524.6703622000558,567.2692609514509,595.6685267857142,0,0.0,149.72519783728475,0.0,,False,False,,,2024-10-02,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ADBE,505.80999755859375,,,0.5466806996828777,-0.02334432571063705,-0.12071273783816816,-0.2075049000257051,1002313091.1621094,483.8746425083705,549.6807076590402,593.5514177594866,0,0.0,149.72519783728475,0.0,,False,False,,,2024-10-02,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ISRG,486.6199951171875,,,0.6013847514996064,0.004603687940116785,0.010150881239155751,-0.019859844607947652,360536754.3823242,472.994639805385,513.8707057407925,541.1214163643974,0,0.0,149.72519783728475,0.0,,False,False,,,2024-10-02,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,MSFT,417.1300048828125,,,0.882794653072024,-0.03466705463092312,0.02012719762576376,-0.10936265731441541,6916974879.968262,406.9782224382673,437.43356977190285,457.7371346609932,0,0.0,149.72519783728475,0.0,,False,False,,,2024-10-02,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,SPOT,374.75,,,1.0244834172599409,-0.023986851911771856,0.1381928625664388,-0.03720168172447713,563811375.0,359.550169808524,405.149660382952,435.549320765904,0,0.0,149.72519783728475,0.0,,False,False,,,2024-10-02,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,ETN,327.989990234375,,,0.5244577541666952,-0.001704451618931846,0.1358174419532434,-0.04982766617046175,377385282.7636719,317.9014151436942,348.16714041573664,368.3442905970983,0,0.0,149.72519783728475,0.0,,False,False,,,2024-10-02,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
,GD,303.9200134277344,,,0.8355594572258438,0.007391729816307757,0.03251233947946042,-0.019517978414501758,370265752.3590088,296.56251852852955,318.635003226144,333.34999302455367,0,0.0,149.72519783728475,0.0,,False,False,,,2024-10-02,REJECTED_BEFORE_NANO_RANKING,False,"not_affordable, above_candidate_34_max_entry_price"
