sample_id,replay_rounds,policy,buy_count,no_trade_count,executed_count,trade_simulation_accuracy,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_return_20d,median_return_20d,average_win,average_loss,profit_factor,ending_account_value,max_drawdown,worst_trade_account_loss,ending_value_excluding_best_trade,top_ticker_profit_share,top_ticker_loss_share,stop_count,target_1_count,target_2_count,time_exit_count,median_holding_days,average_entry_gap_pct,intraday_stop_breach_count,intraday_stop_breach_rate,passes_phase1c_policy_gate
3,100,time_exit_20d_no_intraday_stop,38,62,15,0.2,0.4473684210526316,0.4473684210526316,0.3684210526315789,0.5,0.5263157894736842,0.019835259700553894,0.015183271452044456,8.66126646296184,-8.935172792196267,0.24233628896707937,18.761725882530314,-0.8123827411746969,-0.43059434431680255,-6.19832411861411,0.9606004736867307,0.3514882363624066,0,0,0,15,20.0,-0.010235879657154652,0,0.0,False
3,100,close_based_stop_2_0x,38,62,25,0.32,0.4473684210526316,0.4473684210526316,0.3684210526315789,0.5,0.5263157894736842,0.019835259700553894,0.015183271452044456,7.330025108712065,-6.90882223973955,0.4992780912395311,41.19022279412418,-0.6037844735854,-0.2431354324074063,20.556997057778617,0.35186144369106676,0.19389542216498884,13,3,0,9,11.0,-0.0001670123404523993,16,0.64,False
3,100,close_based_stop_2_0x_with_intraday_breach_flag,38,62,25,0.32,0.4473684210526316,0.4473684210526316,0.3684210526315789,0.5,0.5263157894736842,0.019835259700553894,0.015183271452044456,7.330025108712065,-6.90882223973955,0.4992780912395311,41.19022279412418,-0.6037844735854,-0.2431354324074063,20.556997057778617,0.35186144369106676,0.19389542216498884,13,3,0,9,11.0,-0.0001670123404523993,16,0.64,False
3,100,close_confirmed_stop_2_0x_next_open_exit,38,62,25,0.32,0.4473684210526316,0.4473684210526316,0.3684210526315789,0.5,0.5263157894736842,0.019835259700553894,0.015183271452044456,5.961246381810737,-6.602989984175734,0.42485183556127243,35.43914132349842,-0.7159122771808072,-0.40636642617575464,19.964222021239195,0.3891445511095554,0.3330692121152727,13,4,0,8,9.0,-0.004125953804644644,16,0.64,False
3,100,hybrid_close_stop_2_0x_intraday_catastrophic_3_0x,38,62,25,0.32,0.4473684210526316,0.4473684210526316,0.3684210526315789,0.5,0.5263157894736842,0.019835259700553894,0.015183271452044456,6.692742822102145,-7.236584637962464,0.4352227178285589,30.52000373145528,-0.7104866642120891,-0.3642371206406441,12.465931212152896,0.33719494755723545,0.27731533046735674,13,3,0,9,10.0,-0.0001670123404523993,16,0.64,False
4,100,baseline_current,32,68,31,0.25806451612903225,0.375,0.3125,0.28125,0.375,0.4375,-0.030344692376834587,-0.0383495269336937,12.166561508085053,-6.703085459184936,0.6313282900599683,43.161526503426906,-0.6413733246556532,-0.21276118318858184,19.63472566986107,0.2417157963851533,0.39260173590049763,22,7,0,2,6.0,0.00311877629070223,22,0.7096774193548387,False
4,100,atr_stop_2_0x,32,68,27,0.2962962962962963,0.375,0.3125,0.28125,0.375,0.4375,-0.030344692376834587,-0.0383495269336937,12.409052411981996,-8.692656963427257,0.6010664167985404,34.11193699073808,-0.7026794433825785,-0.2858078673839406,10.561336157935159,0.23723206304277114,0.4431151839975396,17,6,0,4,9.0,0.004441492949872201,17,0.6296296296296297,False
4,100,atr_stop_2_5x,32,68,23,0.30434782608695654,0.375,0.3125,0.28125,0.375,0.4375,-0.030344692376834587,-0.0383495269336937,11.649780949446626,-9.198346596943475,0.5540973164760405,34.37492109503079,-0.6898880053882439,-0.3615701900430968,1.1971229993276467,0.6063265408937061,0.4200821971309124,12,3,0,8,19.0,0.007189937669425569,12,0.5217391304347826,False
4,100,time_exit_20d_no_intraday_stop,32,68,11,0.2727272727272727,0.375,0.3125,0.28125,0.375,0.4375,-0.030344692376834587,-0.0383495269336937,7.497223867416385,-13.41589965754747,0.2095617157288057,15.164474341869395,-0.8483552565813061,-0.5125720935057493,4.319673274517086,0.7894811771800615,0.6523732834257108,0,0,0,11,20.0,0.016990824425519177,0,0.0,False
4,100,close_based_stop_2_0x,32,68,28,0.32142857142857145,0.375,0.3125,0.28125,0.375,0.4375,-0.030344692376834587,-0.0383495269336937,19.815954394840073,-10.979887718932064,0.8548816667005278,69.72572289385144,-0.6706334469456664,-0.28982214306285026,30.474721505846574,0.2923466444454081,0.4784686315953264,16,5,1,6,10.5,0.005963627372826804,18,0.6428571428571429,False
4,100,close_based_stop_2_0x_with_intraday_breach_flag,32,68,28,0.32142857142857145,0.375,0.3125,0.28125,0.375,0.4375,-0.030344692376834587,-0.0383495269336937,19.815954394840073,-10.979887718932064,0.8548816667005278,69.72572289385144,-0.6706334469456664,-0.28982214306285026,30.474721505846574,0.2923466444454081,0.4784686315953264,16,5,1,6,10.5,0.005963627372826804,18,0.6428571428571429,False
4,100,close_confirmed_stop_2_0x_next_open_exit,32,68,26,0.3076923076923077,0.375,0.3125,0.28125,0.375,0.4375,-0.030344692376834587,-0.0383495269336937,12.450110451860096,-9.045947606987417,0.6116973769309417,36.77382668910727,-0.6562474649547441,-0.3686796082013188,13.223225856304353,0.3358589701012671,0.5172260604722051,15,5,0,6,12.0,0.004906292867387931,17,0.6538461538461539,False
4,100,hybrid_close_stop_2_0x_intraday_catastrophic_3_0x,32,68,27,0.2962962962962963,0.375,0.3125,0.28125,0.375,0.4375,-0.030344692376834587,-0.0383495269336937,16.36708730059863,-10.101730938560076,0.6822004289278507,39.003810572147586,-0.7056400933195057,-0.2893260773342168,7.603009461743682,0.3268373236806471,0.4871423951243272,16,5,0,6,11.0,0.005203503419852466,18,0.6666666666666666,False
5,100,baseline_current,28,72,28,0.39285714285714285,0.35714285714285715,0.5,0.39285714285714285,0.5714285714285714,0.4642857142857143,0.005239255190897014,-0.0124942267177503,16.249861290826438,-9.25368649180596,1.1362624115987574,121.4358038383895,-0.32701364597729254,-0.15934890128859158,80.06359444693182,0.24302210414435743,0.21812824168932327,15,8,1,4,5.0,0.0075046658904996755,18,0.6428571428571429,False
5,100,atr_stop_2_0x,28,72,26,0.3076923076923077,0.35714285714285715,0.5,0.39285714285714285,0.5714285714285714,0.4642857142857143,0.005239255190897014,-0.0124942267177503,14.682126264231549,-8.520849709855177,0.765814405014366,64.08171533645921,-0.4117312303400038,-0.2204035829921932,27.28438476678322,0.3132833922301268,0.2610715154833329,15,5,0,6,7.0,0.01039585080185598,15,0.5769230769230769,False
5,100,atr_stop_2_5x,28,72,22,0.3181818181818182,0.35714285714285715,0.5,0.39285714285714285,0.5714285714285714,0.4642857142857143,0.005239255190897014,-0.0124942267177503,17.261700340251537,-10.592890455050686,0.7604591204795487,61.93854555600045,-0.5522935810169782,-0.27482803912441384,15.925357344286951,0.38080330860253897,0.2378733870038467,11,3,0,8,9.0,0.011503440870971776,11,0.5,False
5,100,time_exit_20d_no_intraday_stop,28,72,19,0.3157894736842105,0.35714285714285715,0.5,0.39285714285714285,0.5714285714285714,0.4642857142857143,0.005239255190897014,-0.0124942267177503,29.988214861869825,-16.598876069142257,0.8338344411982495,64.14390027236962,-0.6779563124046764,-0.30257827129715464,-5.269516865730068,0.3857816448774305,0.21843056787470455,0,0,0,19,20.0,0.011384943991957185,0,0.0,False
5,100,close_based_stop_2_0x,28,72,23,0.34782608695652173,0.35714285714285715,0.5,0.39285714285714285,0.5714285714285714,0.4642857142857143,0.005239255190897014,-0.0124942267177503,20.34905231614625,-11.520268076705918,0.9420638330360713,89.9883973785812,-0.4687208921123216,-0.21990654583904481,34.792401524067216,0.33905753322673116,0.21555003223610228,11,5,0,7,9.0,0.011229196036919775,13,0.5652173913043478,False
5,100,close_based_stop_2_0x_with_intraday_breach_flag,28,72,23,0.34782608695652173,0.35714285714285715,0.5,0.39285714285714285,0.5714285714285714,0.4642857142857143,0.005239255190897014,-0.0124942267177503,20.34905231614625,-11.520268076705918,0.9420638330360713,89.9883973785812,-0.4687208921123216,-0.21990654583904481,34.792401524067216,0.33905753322673116,0.21555003223610228,11,5,0,7,9.0,0.011229196036919775,13,0.5652173913043478,False
5,100,close_confirmed_stop_2_0x_next_open_exit,28,72,23,0.391304347826087,0.35714285714285715,0.5,0.39285714285714285,0.5714285714285714,0.4642857142857143,0.005239255190897014,-0.0124942267177503,14.510154206889025,-12.408655239241455,0.7517298285762875,56.87021451262083,-0.5826538995458486,-0.27653164263774366,20.072883942944827,0.2817745578181659,0.20621181725695634,11,5,0,7,10.0,0.011229196036919775,13,0.5652173913043478,False
5,100,hybrid_close_stop_2_0x_intraday_catastrophic_3_0x,28,72,23,0.34782608695652173,0.35714285714285715,0.5,0.39285714285714285,0.5714285714285714,0.4642857142857143,0.005239255190897014,-0.0124942267177503,19.405596809685235,-11.594395208894628,0.8926426471897734,81.32884634406247,-0.499660605562668,-0.2148291942616829,26.13285048954849,0.355541731052082,0.20078619700751413,11,5,0,7,9.0,0.011229196036919775,13,0.5652173913043478,False
6,100,baseline_current,34,66,34,0.4411764705882353,0.5294117647058824,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5882352941176471,0.1340721771644203,0.047847333483840515,24.085421839514243,-14.170694115000542,1.3418401781235014,192.03813940770337,-0.3898098574937452,-0.11909615184978878,147.8449167351047,0.1574721268687733,0.15821371832991163,19,12,2,1,4.0,0.009388853591247536,22,0.6470588235294118,False
6,100,atr_stop_2_0x,34,66,27,0.48148148148148145,0.5294117647058824,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5882352941176471,0.1340721771644203,0.047847333483840515,38.21262938836905,-23.626557376394437,1.5018335212932896,265.99237877927555,-0.42862121506674367,-0.14101647439704357,197.15727681160018,0.13856695884107365,0.23255869504144522,13,9,1,4,8.0,0.009111748340499421,14,0.5185185185185185,False
6,100,atr_stop_2_5x,34,66,24,0.5833333333333334,0.5294117647058824,0.5588235294117647,0.5882352941176471,0.5588235294117647,0.5882352941176471,0.1340721771644203,0.047847333483840515,44.899163432539744,-31.871071219662234,1.9722847836622484,409.877575858934,-0.2977236857844333,-0.16309155370490608,317.8615659418111,0.1463851803567016,0.20055478332679363,8,9,0,7,16.0,0.011837380273928805,8,0.3333333333333333,True
