replay_date,overlay_name,ticker,theme,reference_price,baseline_candidate35_action,overlay_action,skip_reason,pre_entry_features_used,forward_return_20d,simulated_pnl_if_taken_with_baseline_exit,whether_skip_avoided_loss,whether_skip_missed_win,whether_skip_missed_large_win,sample_id
2025-04-16,overlay_market_regime_risk_off_skip,KTOS,space / defense / nuclear,33.27000045776367,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,market_regime_risk_off_skip,regime_label=RISK_OFF;volatility_20d=0.04233487658207064;atr_pct=0.05953454649844653;gap_pct=-0.002123777207785005;return_5d=0.04524035618941813;return_20d=0.021805867768023734;distance_to_52w_high_prev=-0.0670218564182603;smoke_score=0.5885714285714286,0.03366392895926196,1.7730563354492261,False,True,False,0
2025-04-25,overlay_market_regime_risk_off_skip,KTOS,space / defense / nuclear,33.59000015258789,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,market_regime_risk_off_skip,regime_label=RISK_OFF;volatility_20d=0.03908852236850472;atr_pct=0.05252413696834898;gap_pct=-0.00901169206398611;return_5d=0.015110305158487547;return_20d=0.06736577329170013;distance_to_52w_high_prev=-0.058048225005094656;smoke_score=0.49411764705882344,0.0720451967237894,5.033078475952152,False,True,True,0
2024-08-09,overlay_high_volatility_tail_skip,PLTR,AI / software,30.010000228881836,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_OFF;volatility_20d=0.04384246303267525;atr_pct=0.0634026805171271;gap_pct=0.0;return_5d=0.213015380214997;return_20d=0.06911295173313925;distance_to_52w_high_prev=0.0060342040105985095;smoke_score=0.96,0.15294895735528224,13.04933748435974,False,True,True,0
2024-08-19,overlay_high_volatility_tail_skip,RKLB,space / defense / nuclear,7.190000057220459,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.05715204080314225;atr_pct=0.07078283747401141;gap_pct=0.03353662636399224;return_5d=0.33395180618223375;return_20d=0.34644191980706496;distance_to_52w_high_prev=0.012676077999545843;smoke_score=0.96,-0.002781638493372318,-10.018357807023179,True,False,False,0
2024-10-02,overlay_high_volatility_tail_skip,RKLB,space / defense / nuclear,9.710000038146973,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.053664398150691295;atr_pct=0.06430040665082391;gap_pct=-0.02925238542578923;return_5d=0.12645013538967054;return_20d=0.5315457104813317;distance_to_52w_high_prev=-0.05636539609875835;smoke_score=0.7771428571428572,0.1287332641698471,18.634708527156292,False,True,True,0
2024-11-13,overlay_high_volatility_tail_skip,SOFI,fintech,13.5,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.03967694855452826;atr_pct=0.055576707950975524;gap_pct=0.009768468296883936;return_5d=0.14309902797091945;return_20d=0.34462151905311167;distance_to_52w_high_prev=-0.06509692574093195;smoke_score=0.7533333333333333,0.17777774952076109,15.660726706504818,False,True,True,0
2025-02-13,overlay_high_volatility_tail_skip,XPEV,EV / mobility,15.949999809265137,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.03845239123813432;atr_pct=0.05776982391464836;gap_pct=-0.03742984128313753;return_5d=-0.06725149395030294;return_20d=0.2222221897428931;distance_to_52w_high_prev=-0.09887010611539049;smoke_score=0.48,0.4877742837621788,16.486176246643083,False,True,True,0
2025-03-04,overlay_high_volatility_tail_skip,XPEV,EV / mobility,20.219999313354492,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_OFF;volatility_20d=0.05033187169078095;atr_pct=0.06026565955313464;gap_pct=-0.024691358024691357;return_5d=0.056978578170737926;return_20d=0.28871891995681787;distance_to_52w_high_prev=-0.11315789517713493;smoke_score=0.70625,0.036597418212048316,14.537059134347103,False,True,True,0
2025-03-12,overlay_high_volatility_tail_skip,XPEV,EV / mobility,24.729999542236328,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_OFF;volatility_20d=0.05699720617623767;atr_pct=0.0716740829339573;gap_pct=-0.052999236915726056;return_5d=0.1417359056533427;return_20d=0.5934277585581822;distance_to_52w_high_prev=-0.0894698202808466;smoke_score=0.9352941176470588,-0.29478362891710264,-10.733440231323229,True,False,False,0
2025-04-16,overlay_high_volatility_tail_skip,KTOS,space / defense / nuclear,33.27000045776367,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_OFF;volatility_20d=0.04233487658207064;atr_pct=0.05953454649844653;gap_pct=-0.002123777207785005;return_5d=0.04524035618941813;return_20d=0.021805867768023734;distance_to_52w_high_prev=-0.0670218564182603;smoke_score=0.5885714285714286,0.03366392895926196,1.7730563354492261,False,True,False,0
2025-05-13,overlay_high_volatility_tail_skip,ACHR,EV / mobility,11.15999984741211,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.0650921598305442;atr_pct=0.06196236487599377;gap_pct=0.04074888641717789;return_5d=0.3083235869603984;return_20d=0.5393103237809806;distance_to_52w_high_prev=-0.1054108612301855;smoke_score=0.9793103448275863,0.09050181386122902,18.570824530874006,False,True,True,0
2025-06-09,overlay_high_volatility_tail_skip,RKLB,space / defense / nuclear,29.639999389648438,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.046039071447578635;atr_pct=0.06918739077422764;gap_pct=0.037344395603627456;return_5d=0.1142856753602326;return_20d=0.4451486620614411;distance_to_52w_high_prev=-0.1109778268148045;smoke_score=0.903448275862069,0.3205128271128712,-9.316923990522113,True,False,False,0
2025-06-27,overlay_high_volatility_tail_skip,RKLB,space / defense / nuclear,35.380001068115234,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.05177911416751734;atr_pct=0.06910684471359235;gap_pct=0.013973466426230319;return_5d=0.17776298235156518;return_20d=0.2936014835336538;distance_to_52w_high_prev=-0.050711010636833365;smoke_score=0.9172413793103449,0.27501411103701434,14.596931438991007,False,True,True,0
2025-07-16,overlay_high_volatility_tail_skip,JOBY,EV / mobility,16.329999923706055,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.0615714665804004;atr_pct=0.06037528915787512;gap_pct=0.0713261576461266;return_5d=0.4126296999085677;return_20d=0.8144444359673395;distance_to_52w_high_prev=0.1664285659790039;smoke_score=0.9923076923076923,0.0894060623785935,17.647232412610748,False,True,True,0
2025-07-24,overlay_high_volatility_tail_skip,JOBY,EV / mobility,17.510000228881836,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.06110422118527102;atr_pct=0.0683731645309845;gap_pct=-0.0005685178394023715;return_5d=-0.011850964594247615;return_20d=1.055164235692759;distance_to_52w_high_prev=-0.056064638865371164;smoke_score=0.728,-0.1747573032334624,-9.06700594902037,True,False,False,0
2025-08-11,overlay_high_volatility_tail_skip,SOFI,fintech,22.420000076293945,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.02833551993401237;atr_pct=0.05663946124438103;gap_pct=0.0;return_5d=0.027968850311258064;return_20d=0.051101741982496174;distance_to_52w_high_prev=-0.10712865267508864;smoke_score=0.7481481481481481,0.1583407326039299,15.147800701686322,False,True,True,0
2025-09-05,overlay_high_volatility_tail_skip,SOFI,fintech,25.600000381469727,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.033478664163828595;atr_pct=0.055309719513211855;gap_pct=0.015366481871281978;return_5d=-0.016897101328258834;return_20d=0.1594203111379744;distance_to_52w_high_prev=-0.037774823456438344;smoke_score=0.8148148148148149,-0.014062523632309976,12.665929567337045,False,True,True,0
2025-10-02,overlay_high_volatility_tail_skip,INTC,semiconductor / hardware,37.29999923706055,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.059854016792079724;atr_pct=0.057793954097722026;gap_pct=-0.005008355928038721;return_5d=0.09738150618246921;return_20d=0.5156439785446922;distance_to_52w_high_prev=0.02754820994538898;smoke_score=0.8640000000000001,0.07667562114880488,-6.543043332781096,True,False,False,0
2025-10-28,overlay_high_volatility_tail_skip,SOFI,fintech,31.65999984741211,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.04175907623039815;atr_pct=0.0595050131632187;gap_pct=0.03299999237060547;return_5d=0.10121738599694297;return_20d=0.1983345857678438;distance_to_52w_high_prev=0.04488450972263114;smoke_score=0.9583333333333334,-0.10518003599985015,-8.572164187022608,True,False,False,0
2025-11-05,overlay_high_volatility_tail_skip,SOFI,fintech,30.06999969482422,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.04274020246329899;atr_pct=0.060062240513502584;gap_pct=0.005107239163912425;return_5d=-0.026860839286493632;return_20d=0.07316199869984441;distance_to_52w_high_prev=-0.07661596920315639;smoke_score=0.7846153846153846,-0.015630173532572122,-8.21769699260166,True,False,False,0
2025-11-13,overlay_high_volatility_tail_skip,XPEV,EV / mobility,26.3799991607666,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=MIXED;volatility_20d=0.0528180204446339;atr_pct=0.06035146261759242;gap_pct=-0.010630531826537282;return_5d=0.10422770342125176;return_20d=0.23444071711664582;distance_to_52w_high_prev=-0.06569865094689875;smoke_score=0.8827586206896554,-0.2801364527956143,-7.23968190193176,True,False,False,0
2025-12-18,overlay_high_volatility_tail_skip,RIVN,EV / mobility,20.280000686645508,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=MIXED;volatility_20d=0.04820365060520465;atr_pct=0.06226401415156974;gap_pct=0.03573460567810027;return_5d=0.2343274686523833;return_20d=0.3777174129589176;distance_to_52w_high_prev=0.03469389244597498;smoke_score=0.9851851851851852,-0.20315585304424777,-7.657525496346594,True,False,False,0
2025-12-29,overlay_high_volatility_tail_skip,PATH,AI / software,16.850000381469727,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.0638715375033264;atr_pct=0.053607475357565604;gap_pct=-0.02494062188172852;return_5d=0.04528532904661087;return_20d=0.21572877336631158;distance_to_52w_high_prev=-0.15070563246584223;smoke_score=0.9111111111111111,-0.1626113152973998,-8.229413818359362,True,False,False,0
2026-02-23,overlay_high_volatility_tail_skip,NVAX,biotech,9.359999656677246,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_OFF;volatility_20d=0.03980667782722868;atr_pct=0.059981688200683;gap_pct=-0.006521681215901576;return_5d=0.07586205308984462;return_20d=0.02071969234487603;distance_to_52w_high_prev=-0.12030081253228397;smoke_score=0.6857142857142857,0.038461605080801986,16.749357425144765,False,True,True,0
2026-03-03,overlay_high_volatility_tail_skip,MRNA,biotech,49.83000183105469,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_OFF;volatility_20d=0.032753410367913384;atr_pct=0.07346836427195859;gap_pct=-0.04541586659929253;return_5d=-0.013657929937784696;return_20d=0.17109289599359956;distance_to_52w_high_prev=-0.09728258800116019;smoke_score=0.7379310344827587,0.01946613225691962,-5.544973091125485,True,False,False,0
2026-05-29,overlay_high_volatility_tail_skip,HPE,AI infrastructure,43.040000915527344,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,high_volatility_tail_skip,regime_label=RISK_ON;volatility_20d=0.04388126885321133;atr_pct=0.04678207033066845;gap_pct=0.11960219325630184;return_5d=0.2670002757991212;return_20d=0.4960027886934868;distance_to_52w_high_prev=0.11560391064788944;smoke_score=0.962962962962963,0.03183082952469274,24.0736441977365,False,True,True,0
2024-08-09,overlay_theme_loss_cooldown_5pct_3,PLTR,AI / software,30.010000228881836,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_OFF;volatility_20d=0.04384246303267525;atr_pct=0.0634026805171271;gap_pct=0.0;return_5d=0.213015380214997;return_20d=0.06911295173313925;distance_to_52w_high_prev=0.0060342040105985095;smoke_score=0.96,0.15294895735528224,13.04933748435974,False,True,True,0
2024-08-19,overlay_theme_loss_cooldown_5pct_3,RKLB,space / defense / nuclear,7.190000057220459,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.05715204080314225;atr_pct=0.07078283747401141;gap_pct=0.03353662636399224;return_5d=0.33395180618223375;return_20d=0.34644191980706496;distance_to_52w_high_prev=0.012676077999545843;smoke_score=0.96,-0.002781638493372318,-10.018357807023179,True,False,False,0
2024-11-05,overlay_theme_loss_cooldown_5pct_3,SOFI,fintech,11.420000076293945,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=MIXED;volatility_20d=0.03802555345859934;atr_pct=0.04987489973833725;gap_pct=0.0045829689673848595;return_5d=0.090735414043569;return_20d=0.3579072869790909;distance_to_52w_high_prev=-0.006956515104874272;smoke_score=0.8800000000000001,0.4290717675827229,13.573152614048553,False,True,True,0
2024-11-13,overlay_theme_loss_cooldown_5pct_3,SOFI,fintech,13.5,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.03967694855452826;atr_pct=0.055576707950975524;gap_pct=0.009768468296883936;return_5d=0.14309902797091945;return_20d=0.34462151905311167;distance_to_52w_high_prev=-0.06509692574093195;smoke_score=0.7533333333333333,0.17777774952076109,15.660726706504818,False,True,True,0
2024-11-21,overlay_theme_loss_cooldown_5pct_3,SOFI,fintech,15.010000228881836,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.038045672391262796;atr_pct=0.05069952967618949;gap_pct=0.012951573237571568;return_5d=0.12014930270036439;return_20d=0.37328452056620853;distance_to_52w_high_prev=0.00839771569216774;smoke_score=0.7806451612903226,0.022651575443261684,0.38837953948974757,False,True,False,0
2025-01-17,overlay_theme_loss_cooldown_5pct_3,HOOD,fintech,48.150001525878906,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.046715492918158304;atr_pct=0.05116304519243016;gap_pct=0.03602430081270924;return_5d=0.20134728857650508;return_20d=0.15661783066244972;distance_to_52w_high_prev=0.027748198379897504;smoke_score=0.9533333333333334,0.25524396077588163,29.46214844839912,False,True,True,0
2025-02-13,overlay_theme_loss_cooldown_5pct_3,XPEV,EV / mobility,15.949999809265137,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_ON;volatility_20d=0.03845239123813432;atr_pct=0.05776982391464836;gap_pct=-0.03742984128313753;return_5d=-0.06725149395030294;return_20d=0.2222221897428931;distance_to_52w_high_prev=-0.09887010611539049;smoke_score=0.48,0.4877742837621788,16.486176246643083,False,True,True,0
2025-02-24,overlay_theme_loss_cooldown_5pct_3,XPEV,EV / mobility,18.139999389648438,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_OFF;volatility_20d=0.036083482725698675;atr_pct=0.053551758756349765;gap_pct=-0.002717349896583343;return_5d=0.08883550755051317;return_20d=0.23569475562291053;distance_to_52w_high_prev=-0.0630165899917795;smoke_score=0.7419354838709677,0.17916207879558188,14.474583063125621,False,True,True,0
2025-03-04,overlay_theme_loss_cooldown_5pct_3,XPEV,EV / mobility,20.219999313354492,HISTORICAL_BUY_CANDIDATE,HISTORICAL_NO_TRADE,theme_cooldown_active,regime_label=RISK_OFF;volatility_20d=0.05033187169078095;atr_pct=0.06026565955313464;gap_pct=-0.024691358024691357;return_5d=0.056978578170737926;return_20d=0.28871891995681787;distance_to_52w_high_prev=-0.11315789517713493;smoke_score=0.70625,0.036597418212048316,14.537059134347103,False,True,True,0
