sample_id,filter_name,filter_description,replay_rounds,original_buy_count,filtered_buy_count,excluded_decision_count,excluded_loser_count,excluded_winner_count,excluded_stopped_out_then_20d_positive_count,no_trade_count_after_filter,trade_simulation_accuracy,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_return_20d,median_return_20d,average_win,average_loss,profit_factor,ending_account_value,max_drawdown,worst_trade_account_loss,ending_value_excluding_best_decision,top_ticker_profit_share,top_ticker_loss_share,passes_phase1d_diagnostic_gate,volatility_20d_max,smoke_score_min,filter_kind,split
0,vol_0.065_smoke_0.880,Require volatility_20d <= 0.065 and smoke_score >= 0.880.,100,34,17,17,11,6,6,83,0.47058823529411764,0.47058823529411764,0.4117647058823529,0.35294117647058826,0.4117647058823529,0.5294117647058824,0.04223554160838252,0.004972384016081577,17.026844153302065,-10.144749347474823,1.491902072916199,144.91200909914312,-0.3047051304935827,-0.0973153231821035,115.449860650744,0.29786311189569153,0.219430120588503,False,0.065,0.88,vol_smoke,calibration
0,vol_0.065_smoke_0.900,Require volatility_20d <= 0.065 and smoke_score >= 0.900.,100,34,15,19,12,7,6,85,0.4666666666666667,0.4666666666666667,0.4,0.3333333333333333,0.4,0.5333333333333333,0.051652286444415656,0.004972384016081577,18.30533855593935,-9.52229503778047,1.682070464409842,151.95900958933169,-0.22940471118074102,-0.10283459898635966,122.49686114093258,0.31663948086694454,0.2629955813490874,False,0.065,0.9,vol_smoke,calibration
0,vol_0.065_smoke_0.920,Require volatility_20d <= 0.065 and smoke_score >= 0.920.,100,34,11,23,15,8,7,89,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.051116795962536515,0.03183082952469274,21.82392913554965,-10.481829020254935,2.4984871354086096,178.53442971202324,-0.22238826394377675,-0.09718715492159313,142.42396341541848,0.309853693394078,0.38227244720733994,False,0.065,0.92,vol_smoke,calibration
0,vol_0.065_smoke_0.940,Require volatility_20d <= 0.065 and smoke_score >= 0.940.,100,34,9,25,17,8,7,91,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.08634960679359023,0.0894060623785935,23.0508290997914,-13.04612482452391,3.533743454065501,199.16660012517667,-0.15167807701507452,-0.08551764700677521,163.05613382857192,0.2933614672923796,0.6349633702505548,False,0.065,0.94,vol_smoke,calibration
0,vol_0.070_smoke_0.880,Require volatility_20d <= 0.070 and smoke_score >= 0.880.,100,34,18,16,11,5,6,82,0.5,0.5,0.4444444444444444,0.3888888888888889,0.3888888888888889,0.5555555555555556,0.044917001177985104,0.018401606770387158,20.826903309231728,-11.530826343324428,1.806193475569,183.6646926931657,-0.2994783557295202,-0.09827933788188799,147.55422639656095,0.2418937702330892,0.22892480523821462,True,0.07,0.88,vol_smoke,calibration
0,vol_0.070_smoke_0.900,Require volatility_20d <= 0.070 and smoke_score >= 0.900.,100,34,16,18,12,6,6,84,0.5,0.5,0.4375,0.375,0.375,0.5625,0.05408038190796649,0.018401606770387158,21.51875236332418,-10.408017906597664,2.0675168467651655,188.88587565381212,-0.2158328251987901,-0.10478679692346275,152.77540935720737,0.26338122854550555,0.262969148645969,True,0.07,0.9,vol_smoke,calibration
0,vol_0.070_smoke_0.920,Require volatility_20d <= 0.070 and smoke_score >= 0.920.,100,34,12,22,15,7,7,88,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.4166666666666667,0.5833333333333334,0.05439888078742756,0.06061844595164312,24.010100617603396,-12.73590879096983,2.6393201628829392,204.3911603683746,-0.227479150949638,-0.091481098429001,168.28069407176986,0.2414064393048287,0.4194873457451056,False,0.07,0.92,vol_smoke,calibration
0,vol_0.070_smoke_0.940,Require volatility_20d <= 0.070 and smoke_score >= 0.940.,100,34,10,24,17,7,7,90,0.7,0.6,0.7,0.6,0.5,0.7,0.08676482750035411,0.08995393811991126,26.04537480196663,-14.61903041530789,4.157084257855611,238.46053236784275,-0.15264971925214554,-0.08793377585229883,190.31324397236975,0.2640846641215079,0.6090865151564581,False,0.07,0.94,vol_smoke,calibration
0,vol_0.075_smoke_0.880,Require volatility_20d <= 0.075 and smoke_score >= 0.880.,100,34,20,14,10,4,5,80,0.5,0.5,0.5,0.45,0.45,0.6,0.060190769165232735,0.044471544911494076,20.67216804765975,-11.949443933895637,1.729969039732581,187.22724113764113,-0.29424692662707885,-0.09646675398361813,151.11677484103637,0.21933395359991548,0.271490530827776,True,0.075,0.88,vol_smoke,calibration
0,vol_0.075_smoke_0.900,Require volatility_20d <= 0.075 and smoke_score >= 0.900.,100,34,18,16,11,5,5,82,0.5,0.5,0.5,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.07003308181268816,0.06061844595164312,21.82602221667579,-11.402715162761615,1.914107465207415,193.80976348522756,-0.22838857019172654,-0.10084059786314775,157.6992971886228,0.23082072004402834,0.3161197263013563,True,0.075,0.9,vol_smoke,calibration
0,vol_0.075_smoke_0.920,Require volatility_20d <= 0.075 and smoke_score >= 0.920.,100,34,14,20,14,6,6,86,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.5714285714285714,0.5,0.6428571428571429,0.0748639951107181,0.08995393811991126,22.87505948191031,-13.097082928112556,2.3287688927849803,204.41797828660714,-0.23394620663835264,-0.09970301443087516,168.30751199000238,0.2303855475389034,0.3399327292764328,False,0.075,0.92,vol_smoke,calibration
0,vol_0.075_smoke_0.940,Require volatility_20d <= 0.075 and smoke_score >= 0.940.,100,34,12,22,16,6,6,88,0.6666666666666666,0.5833333333333334,0.75,0.6666666666666666,0.5833333333333334,0.75,0.10524646975870537,0.12172538560825563,26.101487731116176,-14.416213007995047,3.6211295874499947,251.14704981694922,-0.14539160034534915,-0.09626151785696874,202.99976142147622,0.23057731848209712,0.46324167895313245,False,0.075,0.94,vol_smoke,calibration
1,no_filter_baseline_current,Candidate 34 unchanged with baseline_current exits.,100,34,34,0,0,0,0,66,0.5882352941176471,0.5588235294117647,0.47058823529411764,0.4411764705882353,0.5294117647058824,0.5294117647058824,0.0486997614384683,0.023112404792764996,26.387991915593865,-21.60849860034667,1.7445511604117858,325.24085790702384,-0.27041343768928716,-0.12586075789565754,265.05674741268257,0.19190938498440832,0.19974460722719417,False,,,no_filter,calibration
1,phase1d_volatility_plus_smoke_score,Phase 1D fixed filter: volatility_20d <= 0.0697 and smoke_score >= 0.8839.,100,34,17,17,8,9,2,83,0.6470588235294118,0.5294117647058824,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.052639662845939225,0.03662420563525837,21.457904539876196,-17.034613414582733,2.309385643161267,233.82926945114178,-0.26044158560195085,-0.11443788519271099,185.68198105566879,0.23721753954125654,0.38088504390341804,False,0.0697,0.8839,vol_smoke,calibration
1,vol_0.055_smoke_0.880,Require volatility_20d <= 0.055 and smoke_score >= 0.880.,100,34,13,21,10,11,3,87,0.6923076923076923,0.5384615384615384,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.6153846153846154,0.059161035055642026,0.03662420563525837,17.19941527991827,-13.446703357287795,2.8779309955434047,201.00792409011325,-0.1118285272294024,-0.09294681894541341,164.8974577935085,0.23327967652718656,0.3116940513877823,False,0.055,0.88,vol_smoke,calibration
1,vol_0.055_smoke_0.900,Require volatility_20d <= 0.055 and smoke_score >= 0.900.,100,34,12,22,10,12,3,88,0.6666666666666666,0.5,0.5,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.05837106477523188,0.03422751757997555,16.78973567490921,-12.764523507663156,2.6306874149794193,183.25979136862105,-0.18419103052199082,-0.09294681894541341,147.1493250720163,0.26884332037585834,0.32835204892109865,False,0.055,0.9,vol_smoke,calibration
1,vol_0.055_smoke_0.920,Require volatility_20d <= 0.055 and smoke_score >= 0.920.,100,34,9,25,11,14,4,91,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.038858478360757766,-0.004432128924515277,13.86692458720436,-10.9345754960378,2.536344386159136,150.39782103511277,-0.16661734745211598,-0.09759738602369587,126.32417683737626,0.28934130330948743,0.4380607654014771,False,0.055,0.92,vol_smoke,calibration
1,vol_0.055_smoke_0.940,Require volatility_20d <= 0.055 and smoke_score >= 0.940.,100,34,8,26,11,15,4,92,0.625,0.625,0.5,0.625,0.625,0.5,0.05913625035312425,0.01369935030008873,16.55229889406479,-10.9345754960378,2.5229296586262238,149.95776798221056,-0.1671168133373705,-0.09788995198729017,125.88412378447404,0.2908797666331252,0.4380607654014771,False,0.055,0.94,vol_smoke,calibration
