sample_id,policy_name,replay_rounds,buy_count,no_trade_count,buy_rate,simulated_win_rate,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_forward_return_1d,average_forward_return_3d,average_forward_return_5d,average_forward_return_10d,average_forward_return_20d,median_forward_return_1d,median_forward_return_3d,median_forward_return_5d,median_forward_return_10d,median_forward_return_20d,average_win_dollars,average_loss_dollars,profit_factor,ending_account_value,max_drawdown,worst_trade_loss_percent,stopped_out_but_20d_positive_rate,best_trade,worst_trade,top_profit_ticker_contribution_share,top_loss_ticker_contribution_share,top_profit_theme_contribution_share,top_loss_theme_contribution_share,number_of_trades_excluded_by_overlay,excluded_loser_count,excluded_winner_count,excluded_loser_dollars_avoided,excluded_winner_dollars_missed,overlay_false_positive_rate,overlay_false_negative_rate,ending_value_excluding_best_trade,split_name
4,overlay_theme_loss_cooldown_8pct_8,100,70,30,0.7,0.45,0.45714285714285713,0.5,0.5142857142857142,0.5714285714285714,0.6285714285714286,0.002662589336368431,0.002362125805493847,0.00894989839409457,0.042874459247328876,0.08674274546378609,-0.0019547320018785674,-0.0005366246146236153,0.009354658138552852,0.022850845112519447,0.0333462273268893,17.779512211322803,-10.42009974731097,1.3960397673928149,190.78902536296914,-0.38557652337034587,-0.08470565677399783,0.2,2025-07-22 JOBY pnl=38.38,2025-10-16 CORZ pnl=-21.25,0.17394316577713143,0.1579245698705141,0.3230370039115786,0.24748908818635734,16,11,5,81.74979593195224,67.73588607379372,0.3125,0.55,152.41043508870328,calibration
4,overlay_theme_loss_cooldown_10pct_3,100,85,15,0.85,0.4166666666666667,0.47058823529411764,0.47058823529411764,0.5058823529411764,0.5294117647058824,0.6,0.0009070664344419753,0.001384970771158885,0.004866229491562108,0.027418771932320965,0.07014115152640146,-0.001219044530737956,-0.0027435469130562273,0.007465967188243106,0.004432641127527059,0.02394656140153284,15.266398675870914,-9.554107367340388,1.1413489574170952,137.8129672318874,-0.45260855732053906,-0.11522148911811537,0.1875,2025-07-22 JOBY pnl=31.40,2025-03-18 XPEV pnl=-21.76,0.1422651994030052,0.16520971236859353,0.3306909817953715,0.2982633590618394,1,0,1,0.0,20.535249990190778,1.0,0.5833333333333334,106.41230246203355,calibration
4,overlay_theme_loss_cooldown_10pct_5,100,84,16,0.84,0.4166666666666667,0.4642857142857143,0.47619047619047616,0.5119047619047619,0.5357142857142857,0.6071428571428571,0.0007598876528644464,0.0016835618760064845,0.005454515408587149,0.028681768944943804,0.07387618794459322,-0.0019547320018785674,-0.00270154888566676,0.009354658138552852,0.009924469549457804,0.02788869546311279,15.266398675870914,-9.575714682929357,1.1387735374159107,137.20796239539624,-0.4554480492961167,-0.11522148911811537,0.1875,2025-07-22 JOBY pnl=31.40,2025-03-18 XPEV pnl=-21.76,0.14226519940300522,0.1648369215627151,0.3306909817953715,0.29759033665659124,2,1,1,10.760130401883814,20.535249990190778,0.5,0.5833333333333334,105.80729762554239,calibration
4,overlay_theme_loss_cooldown_10pct_8,100,82,18,0.82,0.43478260869565216,0.4634146341463415,0.4878048780487805,0.524390243902439,0.5487804878048781,0.6219512195121951,0.0010288672993203109,0.0031781848539505536,0.007857987499193884,0.03368408251811316,0.08008407173346656,-0.0019547320018785674,-0.002405068835239721,0.011310394015228487,0.019090583599398525,0.032133869502148915,15.681831212057403,-9.926614700726088,1.2152125825248012,155.54464202226976,-0.4149060525370959,-0.11522148911811537,0.1956521739130435,2025-07-22 JOBY pnl=31.40,2025-03-18 XPEV pnl=-21.76,0.1442154036500687,0.19203964741147864,0.3258723554082771,0.26778680248069503,4,3,1,29.49108894906722,20.535249990190778,0.25,0.5652173913043478,124.14397725241591,calibration
4,overlay_ticker_loss_cooldown_5pct_5,100,70,30,0.7,0.43902439024390244,0.5,0.4714285714285714,0.4714285714285714,0.5142857142857142,0.6,0.0033721635917424845,0.0021736671469175413,0.004645742456573221,0.028751643926861612,0.0596420620107853,0.000559233279860516,-0.00270154888566676,-0.007408051770158464,0.003288382180144267,0.021094084800396873,19.97643081683963,-12.510205945998228,1.2496779455780007,171.84101794515414,-0.4793047433847606,-0.11215454099327603,0.1951219512195122,2025-07-22 JOBY pnl=45.36,2025-10-16 CORZ pnl=-24.28,0.15347876535798563,0.13725873321812626,0.3858920814080975,0.2807812005025814,16,10,6,73.17490442412233,86.7382713549478,0.375,0.5609756097560976,126.48450216647629,calibration
4,overlay_ticker_loss_cooldown_5pct_10,100,65,35,0.65,0.45,0.5076923076923077,0.46153846153846156,0.46153846153846156,0.5230769230769231,0.6153846153846154,0.004077229954951099,-0.0008399524791025621,0.001603172133929984,0.023354918660147637,0.05885555900919117,0.0015618511216490827,-0.0027435469130562273,-0.009677435563663073,0.003991137722079152,0.022886070858900487,19.83924386306795,-13.308245305240915,1.219703142144897,164.32499281992304,-0.5127355629076178,-0.11006371809906289,0.2,2025-07-22 JOBY pnl=48.85,2025-10-16 CORZ pnl=-27.32,0.1545400600541659,0.1444864793765779,0.42412832794896965,0.28625919727665033,21,13,8,86.6278379497527,122.56178161157888,0.38095238095238093,0.55,115.47951428903926,calibration
4,overlay_ticker_loss_cooldown_5pct_15,100,64,36,0.64,0.46153846153846156,0.515625,0.46875,0.453125,0.515625,0.609375,0.004627729793818022,-0.0007684171511607354,-8.084406075937502e-05,0.02085199303248541,0.05726184428864174,0.0021698020627402004,-0.00270154888566676,-0.010191364981731454,0.003288382180144267,0.021094084800396873,20.965155339604358,-14.463969059490001,1.242406774677236,173.62944586358844,-0.5214475615793229,-0.10952282213335678,0.1794871794871795,2025-07-22 JOBY pnl=52.33,2025-10-16 CORZ pnl=-28.84,0.16180840918538125,0.14787882305242225,0.43113061186438634,0.29380007660946594,22,14,8,92.08533594839902,122.56178161157888,0.36363636363636365,0.5384615384615384,121.29500458049864,calibration
4,overlay_ticker_loss_cooldown_8pct_5,100,78,22,0.78,0.43478260869565216,0.47435897435897434,0.48717948717948717,0.5128205128205128,0.5512820512820513,0.6282051282051282,0.00228522029561273,0.002021034110773167,0.007454900628435124,0.036655382047590876,0.07988003991017091,-0.0010642447944333444,-0.002405068835239721,0.009354658138552852,0.019090583599398525,0.032133869502148915,16.584915102842892,-10.326592592291766,1.2354149626963795,163.20689465727193,-0.4343287656489515,-0.10857447938350458,0.21739130434782608,2025-07-22 JOBY pnl=34.89,2025-10-16 CORZ pnl=-19.73,0.1455040121102092,0.13148045574174413,0.32621995123715514,0.24740220503347612,8,5,3,39.74312985556462,49.024240207127164,0.375,0.5652173913043478,128.3172671352121,calibration
4,overlay_ticker_loss_cooldown_8pct_10,100,78,22,0.78,0.43478260869565216,0.47435897435897434,0.48717948717948717,0.5128205128205128,0.5512820512820513,0.6282051282051282,0.00228522029561273,0.002021034110773167,0.007454900628435124,0.036655382047590876,0.07988003991017091,-0.0010642447944333444,-0.002405068835239721,0.009354658138552852,0.019090583599398525,0.032133869502148915,16.584915102842892,-10.326592592291766,1.2354149626963795,163.20689465727193,-0.4343287656489515,-0.10857447938350458,0.21739130434782608,2025-07-22 JOBY pnl=34.89,2025-10-16 CORZ pnl=-19.73,0.1455040121102092,0.13148045574174413,0.32621995123715514,0.24740220503347612,8,5,3,39.74312985556462,49.024240207127164,0.375,0.5652173913043478,128.3172671352121,calibration
4,overlay_ticker_loss_cooldown_8pct_15,100,78,22,0.78,0.43478260869565216,0.47435897435897434,0.48717948717948717,0.5128205128205128,0.5512820512820513,0.6282051282051282,0.00228522029561273,0.002021034110773167,0.007454900628435124,0.036655382047590876,0.07988003991017091,-0.0010642447944333444,-0.002405068835239721,0.009354658138552852,0.019090583599398525,0.032133869502148915,16.584915102842892,-10.326592592291766,1.2354149626963795,163.20689465727193,-0.4343287656489515,-0.10857447938350458,0.21739130434782608,2025-07-22 JOBY pnl=34.89,2025-10-16 CORZ pnl=-19.73,0.1455040121102092,0.13148045574174413,0.32621995123715514,0.24740220503347612,8,5,3,39.74312985556462,49.024240207127164,0.375,0.5652173913043478,128.3172671352121,calibration
4,overlay_ticker_loss_cooldown_10pct_5,100,85,15,0.85,0.4166666666666667,0.47058823529411764,0.47058823529411764,0.5058823529411764,0.5294117647058824,0.6,0.0009070664344419753,0.001384970771158885,0.004866229491562108,0.027418771932320965,0.07014115152640146,-0.001219044530737956,-0.0027435469130562273,0.007465967188243106,0.004432641127527059,0.02394656140153284,15.266398675870914,-9.554107367340388,1.1413489574170952,137.8129672318874,-0.45260855732053906,-0.11522148911811537,0.1875,2025-07-22 JOBY pnl=31.40,2025-03-18 XPEV pnl=-21.76,0.1422651994030052,0.16520971236859353,0.3306909817953715,0.2982633590618394,1,0,1,0.0,20.535249990190778,1.0,0.5833333333333334,106.41230246203355,calibration
4,overlay_ticker_loss_cooldown_10pct_10,100,85,15,0.85,0.4166666666666667,0.47058823529411764,0.47058823529411764,0.5058823529411764,0.5294117647058824,0.6,0.0009070664344419753,0.001384970771158885,0.004866229491562108,0.027418771932320965,0.07014115152640146,-0.001219044530737956,-0.0027435469130562273,0.007465967188243106,0.004432641127527059,0.02394656140153284,15.266398675870914,-9.554107367340388,1.1413489574170952,137.8129672318874,-0.45260855732053906,-0.11522148911811537,0.1875,2025-07-22 JOBY pnl=31.40,2025-03-18 XPEV pnl=-21.76,0.1422651994030052,0.16520971236859353,0.3306909817953715,0.2982633590618394,1,0,1,0.0,20.535249990190778,1.0,0.5833333333333334,106.41230246203355,calibration
4,overlay_ticker_loss_cooldown_10pct_15,100,85,15,0.85,0.4166666666666667,0.47058823529411764,0.47058823529411764,0.5058823529411764,0.5294117647058824,0.6,0.0009070664344419753,0.001384970771158885,0.004866229491562108,0.027418771932320965,0.07014115152640146,-0.001219044530737956,-0.0027435469130562273,0.007465967188243106,0.004432641127527059,0.02394656140153284,15.266398675870914,-9.554107367340388,1.1413489574170952,137.8129672318874,-0.45260855732053906,-0.11522148911811537,0.1875,2025-07-22 JOBY pnl=31.40,2025-03-18 XPEV pnl=-21.76,0.1422651994030052,0.16520971236859353,0.3306909817953715,0.2982633590618394,1,0,1,0.0,20.535249990190778,1.0,0.5833333333333334,106.41230246203355,calibration
5,candidate34_frozen_baseline,100,29,71,0.29,0.3793103448275862,0.3793103448275862,0.4482758620689655,0.3793103448275862,0.5862068965517241,0.5172413793103449,-0.0034081352523217074,0.019926864680418852,-0.014227800803394529,0.016880950958546224,0.020657301773438694,-0.020892622880667067,-0.0037990776934978543,-0.05166841164772029,0.03144379956688481,0.011635103805653912,15.327570205929993,-9.15278174607715,1.0233881588178413,103.85320083584124,-0.39793445250518633,-0.15934890128859158,0.2413793103448276,2025-01-27 OKLO pnl=41.37,2025-02-12 BBAI pnl=-20.98,0.24538200733361226,0.20828116117654544,0.24538200733361226,0.3636627091142315,0,0,0,0.0,0.0,0.0,0.6206896551724138,62.48099144438355,calibration
