date,candidate_id,equity,cash,event,max_entry_price
2024-10-02,2,77.3470185700145,77.3470185700145,EXIT,30.0
2024-10-17,2,73.19765908248094,73.19765908248094,EXIT,30.0
2024-10-28,2,90.39190707377037,90.39190707377037,EXIT,30.0
2024-11-14,2,82.50175805316665,82.50175805316665,EXIT,30.0
2024-11-29,2,102.42472079678957,102.42472079678957,EXIT,30.0
2024-12-02,2,90.46174983222159,90.46174983222159,EXIT,30.0
2025-02-10,2,114.92656500278214,114.92656500278214,EXIT,30.0
2025-02-20,2,96.53659543091925,96.53659543091925,EXIT,30.0
2025-05-16,2,113.04399501391836,113.04399501391836,EXIT,30.0
2025-05-19,2,101.8890981743678,101.8890981743678,EXIT,30.0
2025-05-23,2,94.46605259799973,94.46605259799973,EXIT,30.0
2025-07-21,2,112.39187675244484,112.39187675244484,EXIT,30.0
2025-07-29,2,98.73432092707517,98.73432092707517,EXIT,30.0
2025-10-10,2,90.29499188600289,90.29499188600289,EXIT,30.0
2025-10-24,2,97.6477048023771,97.6477048023771,EXIT,30.0
2025-10-28,2,92.97610379968394,92.97610379968394,EXIT,30.0
2025-11-14,2,85.23565133026693,85.23565133026693,EXIT,30.0
2025-12-15,2,79.80162307098959,79.80162307098959,EXIT,30.0
2026-01-12,2,77.88165888554737,77.88165888554737,EXIT,30.0
,,100.0,100.0,START,50.0
2024-05-15,2,88.84369821453096,88.84369821453096,EXIT,50.0
2024-06-06,2,105.81461548600882,105.81461548600882,EXIT,50.0
2024-07-17,2,93.11733205236713,93.11733205236713,EXIT,50.0
2024-08-28,2,84.01740596342094,84.01740596342094,EXIT,50.0
2024-10-02,2,77.3470185700145,77.3470185700145,EXIT,50.0
2024-10-17,2,73.19765908248094,73.19765908248094,EXIT,50.0
2024-10-28,2,90.39190707377037,90.39190707377037,EXIT,50.0
2024-11-14,2,82.50175805316665,82.50175805316665,EXIT,50.0
2024-11-29,2,102.42472079678957,102.42472079678957,EXIT,50.0
2024-12-02,2,90.46174983222159,90.46174983222159,EXIT,50.0
2025-02-10,2,114.92656500278214,114.92656500278214,EXIT,50.0
2025-02-20,2,96.53659543091925,96.53659543091925,EXIT,50.0
2025-05-16,2,113.04399501391836,113.04399501391836,EXIT,50.0
2025-05-19,2,101.8890981743678,101.8890981743678,EXIT,50.0
2025-05-23,2,94.46605259799973,94.46605259799973,EXIT,50.0
2025-07-21,2,112.39187675244484,112.39187675244484,EXIT,50.0
2025-07-29,2,98.73432092707517,98.73432092707517,EXIT,50.0
2025-10-10,2,90.29499188600289,90.29499188600289,EXIT,50.0
2025-10-24,2,97.6477048023771,97.6477048023771,EXIT,50.0
2025-10-28,2,92.97610379968394,92.97610379968394,EXIT,50.0
2025-11-14,2,85.23565133026693,85.23565133026693,EXIT,50.0
2025-12-15,2,79.80162307098959,79.80162307098959,EXIT,50.0
2026-01-12,2,77.88165888554737,77.88165888554737,EXIT,50.0
,,100.0,100.0,START,75.0
2024-05-15,2,88.84369821453096,88.84369821453096,EXIT,75.0
2024-06-06,2,105.81461548600882,105.81461548600882,EXIT,75.0
2024-07-17,2,93.11733205236713,93.11733205236713,EXIT,75.0
2024-08-28,2,84.01740596342094,84.01740596342094,EXIT,75.0
2024-10-02,2,77.3470185700145,77.3470185700145,EXIT,75.0
2024-10-17,2,73.19765908248094,73.19765908248094,EXIT,75.0
2024-10-28,2,90.39190707377037,90.39190707377037,EXIT,75.0
2024-11-14,2,82.50175805316665,82.50175805316665,EXIT,75.0
2024-11-29,2,102.42472079678957,102.42472079678957,EXIT,75.0
2024-12-02,2,90.46174983222159,90.46174983222159,EXIT,75.0
2025-02-10,2,114.92656500278214,114.92656500278214,EXIT,75.0
2025-02-20,2,96.53659543091925,96.53659543091925,EXIT,75.0
2025-05-16,2,113.04399501391836,113.04399501391836,EXIT,75.0
2025-05-19,2,101.8890981743678,101.8890981743678,EXIT,75.0
2025-05-23,2,94.46605259799973,94.46605259799973,EXIT,75.0
2025-07-21,2,112.39187675244484,112.39187675244484,EXIT,75.0
2025-07-29,2,98.73432092707517,98.73432092707517,EXIT,75.0
2025-10-10,2,90.29499188600289,90.29499188600289,EXIT,75.0
2025-10-24,2,97.6477048023771,97.6477048023771,EXIT,75.0
2025-10-28,2,92.97610379968394,92.97610379968394,EXIT,75.0
2025-11-14,2,85.23565133026693,85.23565133026693,EXIT,75.0
2025-12-15,2,79.80162307098959,79.80162307098959,EXIT,75.0
2026-01-12,2,77.88165888554737,77.88165888554737,EXIT,75.0
,,100.0,100.0,START,100.0
2024-05-15,2,88.84369821453096,88.84369821453096,EXIT,100.0
2024-06-06,2,105.81461548600882,105.81461548600882,EXIT,100.0
2024-07-17,2,93.11733205236713,93.11733205236713,EXIT,100.0
2024-08-28,2,84.01740596342094,84.01740596342094,EXIT,100.0
2024-10-02,2,77.3470185700145,77.3470185700145,EXIT,100.0
2024-10-17,2,73.19765908248094,73.19765908248094,EXIT,100.0
2024-10-28,2,90.39190707377037,90.39190707377037,EXIT,100.0
2024-11-14,2,82.50175805316665,82.50175805316665,EXIT,100.0
2024-11-29,2,102.42472079678957,102.42472079678957,EXIT,100.0
2024-12-02,2,90.46174983222159,90.46174983222159,EXIT,100.0
2025-02-10,2,114.92656500278214,114.92656500278214,EXIT,100.0
2025-02-20,2,96.53659543091925,96.53659543091925,EXIT,100.0
2025-05-16,2,113.04399501391836,113.04399501391836,EXIT,100.0
2025-05-19,2,101.8890981743678,101.8890981743678,EXIT,100.0
2025-05-23,2,94.46605259799973,94.46605259799973,EXIT,100.0
2025-07-21,2,112.39187675244484,112.39187675244484,EXIT,100.0
2025-07-29,2,98.73432092707517,98.73432092707517,EXIT,100.0
2025-10-10,2,90.29499188600289,90.29499188600289,EXIT,100.0
2025-10-24,2,97.6477048023771,97.6477048023771,EXIT,100.0
2025-10-28,2,92.97610379968394,92.97610379968394,EXIT,100.0
2025-11-14,2,85.23565133026693,85.23565133026693,EXIT,100.0
2025-12-15,2,79.80162307098959,79.80162307098959,EXIT,100.0
2026-01-12,2,77.88165888554737,77.88165888554737,EXIT,100.0
,,100.0,100.0,START,20.0
2024-05-15,3,88.84369821453096,88.84369821453096,EXIT,20.0
2024-07-17,3,78.26262868649621,78.26262868649621,EXIT,20.0
2024-07-19,3,75.69364968476981,75.69364968476981,EXIT,20.0
2024-08-28,3,67.99371222489226,67.99371222489226,EXIT,20.0
2024-10-02,3,62.990921679837435,62.990921679837435,EXIT,20.0
2024-10-17,3,59.43432783338009,59.43432783338009,EXIT,20.0
2024-11-29,3,73.92375528328768,73.92375528328768,EXIT,20.0
2024-12-02,3,65.54967560809008,65.54967560809008,EXIT,20.0
2025-02-10,3,81.85955238846378,81.85955238846378,EXIT,20.0
2025-05-19,3,74.42295449543008,74.42295449543008,EXIT,20.0
2025-05-23,3,69.47425744451803,69.47425744451803,EXIT,20.0
2025-07-21,3,83.81491676807413,83.81491676807413,EXIT,20.0
2025-12-15,3,78.38088850879679,78.38088850879679,EXIT,20.0
,,100.0,100.0,START,30.0
2024-05-15,3,88.84369821453096,88.84369821453096,EXIT,30.0
2024-07-17,3,78.26262868649621,78.26262868649621,EXIT,30.0
2024-07-19,3,75.69364968476981,75.69364968476981,EXIT,30.0
2024-08-28,3,67.99371222489226,67.99371222489226,EXIT,30.0
2024-10-02,3,62.990921679837435,62.990921679837435,EXIT,30.0
2024-10-17,3,59.43432783338009,59.43432783338009,EXIT,30.0
2024-11-29,3,73.92375528328768,73.92375528328768,EXIT,30.0
2024-12-02,3,65.54967560809008,65.54967560809008,EXIT,30.0
2025-02-10,3,81.85955238846378,81.85955238846378,EXIT,30.0
2025-05-19,3,74.42295449543008,74.42295449543008,EXIT,30.0
2025-05-23,3,69.47425744451803,69.47425744451803,EXIT,30.0
2025-07-21,3,83.81491676807413,83.81491676807413,EXIT,30.0
2025-12-15,3,78.38088850879679,78.38088850879679,EXIT,30.0
,,100.0,100.0,START,50.0
2024-05-15,3,88.84369821453096,88.84369821453096,EXIT,50.0
2024-07-17,3,78.26262868649621,78.26262868649621,EXIT,50.0
2024-07-19,3,75.69364968476981,75.69364968476981,EXIT,50.0
2024-08-28,3,67.99371222489226,67.99371222489226,EXIT,50.0
2024-10-02,3,62.990921679837435,62.990921679837435,EXIT,50.0
2024-10-17,3,59.43432783338009,59.43432783338009,EXIT,50.0
2024-11-29,3,73.92375528328768,73.92375528328768,EXIT,50.0
2024-12-02,3,65.54967560809008,65.54967560809008,EXIT,50.0
2025-02-10,3,81.85955238846378,81.85955238846378,EXIT,50.0
2025-05-19,3,74.42295449543008,74.42295449543008,EXIT,50.0
2025-05-23,3,69.47425744451803,69.47425744451803,EXIT,50.0
2025-07-21,3,83.81491676807413,83.81491676807413,EXIT,50.0
2025-12-15,3,78.38088850879679,78.38088850879679,EXIT,50.0
,,100.0,100.0,START,75.0
2024-05-15,3,88.84369821453096,88.84369821453096,EXIT,75.0
2024-07-17,3,78.26262868649621,78.26262868649621,EXIT,75.0
2024-07-19,3,75.69364968476981,75.69364968476981,EXIT,75.0
2024-08-28,3,67.99371222489226,67.99371222489226,EXIT,75.0
2024-10-02,3,62.990921679837435,62.990921679837435,EXIT,75.0
2024-10-17,3,59.43432783338009,59.43432783338009,EXIT,75.0
2024-11-29,3,73.92375528328768,73.92375528328768,EXIT,75.0
2024-12-02,3,65.54967560809008,65.54967560809008,EXIT,75.0
2025-02-10,3,81.85955238846378,81.85955238846378,EXIT,75.0
2025-05-19,3,74.42295449543008,74.42295449543008,EXIT,75.0
2025-05-23,3,69.47425744451803,69.47425744451803,EXIT,75.0
2025-07-21,3,83.81491676807413,83.81491676807413,EXIT,75.0
2025-12-15,3,78.38088850879679,78.38088850879679,EXIT,75.0
,,100.0,100.0,START,100.0
2024-05-15,3,88.84369821453096,88.84369821453096,EXIT,100.0
2024-07-17,3,78.26262868649621,78.26262868649621,EXIT,100.0
2024-07-19,3,75.69364968476981,75.69364968476981,EXIT,100.0
2024-08-28,3,67.99371222489226,67.99371222489226,EXIT,100.0
2024-10-02,3,62.990921679837435,62.990921679837435,EXIT,100.0
2024-10-17,3,59.43432783338009,59.43432783338009,EXIT,100.0
2024-11-29,3,73.92375528328768,73.92375528328768,EXIT,100.0
2024-12-02,3,65.54967560809008,65.54967560809008,EXIT,100.0
2025-02-10,3,81.85955238846378,81.85955238846378,EXIT,100.0
2025-05-19,3,74.42295449543008,74.42295449543008,EXIT,100.0
2025-05-23,3,69.47425744451803,69.47425744451803,EXIT,100.0
2025-07-21,3,83.81491676807413,83.81491676807413,EXIT,100.0
2025-12-15,3,78.38088850879679,78.38088850879679,EXIT,100.0
,,100.0,100.0,START,20.0
2024-05-15,4,88.84369821453096,88.84369821453096,EXIT,20.0
2024-08-28,4,79.74377212558477,79.74377212558477,EXIT,20.0
2024-10-02,4,73.07338473217833,73.07338473217833,EXIT,20.0
2024-11-08,4,92.95118359082092,92.95118359082092,EXIT,20.0
2024-11-29,4,114.6853247656823,114.6853247656823,EXIT,20.0
2025-02-10,4,145.266343728883,145.266343728883,EXIT,20.0
2025-05-19,4,131.63258092498788,131.63258092498788,EXIT,20.0
2025-05-23,4,122.9723610858918,122.9723610858918,EXIT,20.0
2025-08-04,4,143.56079890060437,143.56079890060437,EXIT,20.0
2025-12-15,4,134.051249446869,134.051249446869,EXIT,20.0
,,100.0,100.0,START,30.0
2024-05-15,4,88.84369821453096,88.84369821453096,EXIT,30.0
2024-08-28,4,79.74377212558477,79.74377212558477,EXIT,30.0
2024-10-02,4,73.07338473217833,73.07338473217833,EXIT,30.0
2024-11-08,4,92.95118359082092,92.95118359082092,EXIT,30.0
2024-11-29,4,114.6853247656823,114.6853247656823,EXIT,30.0
2025-02-10,4,145.266343728883,145.266343728883,EXIT,30.0
2025-05-19,4,131.63258092498788,131.63258092498788,EXIT,30.0
2025-05-23,4,122.9723610858918,122.9723610858918,EXIT,30.0
2025-08-04,4,143.56079890060437,143.56079890060437,EXIT,30.0
2025-12-15,4,134.051249446869,134.051249446869,EXIT,30.0
,,100.0,100.0,START,50.0
2024-05-15,4,88.84369821453096,88.84369821453096,EXIT,50.0
2024-08-28,4,79.74377212558477,79.74377212558477,EXIT,50.0
2024-10-02,4,73.07338473217833,73.07338473217833,EXIT,50.0
2024-11-08,4,92.95118359082092,92.95118359082092,EXIT,50.0
2024-11-29,4,114.6853247656823,114.6853247656823,EXIT,50.0
2025-02-10,4,145.266343728883,145.266343728883,EXIT,50.0
2025-05-19,4,131.63258092498788,131.63258092498788,EXIT,50.0
2025-05-23,4,122.9723610858918,122.9723610858918,EXIT,50.0
2025-08-04,4,143.56079890060437,143.56079890060437,EXIT,50.0
2025-12-15,4,134.051249446869,134.051249446869,EXIT,50.0
,,100.0,100.0,START,75.0
2024-05-15,4,88.84369821453096,88.84369821453096,EXIT,75.0
2024-08-28,4,79.74377212558477,79.74377212558477,EXIT,75.0
2024-10-02,4,73.07338473217833,73.07338473217833,EXIT,75.0
2024-11-08,4,92.95118359082092,92.95118359082092,EXIT,75.0
2024-11-29,4,114.6853247656823,114.6853247656823,EXIT,75.0
2025-02-10,4,145.266343728883,145.266343728883,EXIT,75.0
2025-05-19,4,131.63258092498788,131.63258092498788,EXIT,75.0
2025-05-23,4,122.9723610858918,122.9723610858918,EXIT,75.0
2025-08-04,4,143.56079890060437,143.56079890060437,EXIT,75.0
2025-12-15,4,134.051249446869,134.051249446869,EXIT,75.0
,,100.0,100.0,START,100.0
2024-05-15,4,88.84369821453096,88.84369821453096,EXIT,100.0
2024-08-28,4,79.74377212558477,79.74377212558477,EXIT,100.0
2024-10-02,4,73.07338473217833,73.07338473217833,EXIT,100.0
2024-11-08,4,92.95118359082092,92.95118359082092,EXIT,100.0
2024-11-29,4,114.6853247656823,114.6853247656823,EXIT,100.0
2025-02-10,4,145.266343728883,145.266343728883,EXIT,100.0
2025-05-19,4,131.63258092498788,131.63258092498788,EXIT,100.0
2025-05-23,4,122.9723610858918,122.9723610858918,EXIT,100.0
2025-08-04,4,143.56079890060437,143.56079890060437,EXIT,100.0
2025-12-15,4,134.051249446869,134.051249446869,EXIT,100.0
,,100.0,100.0,START,20.0
2024-05-15,5,88.84369821453096,88.84369821453096,EXIT,20.0
2024-11-08,5,108.72149707317355,108.72149707317355,EXIT,20.0
2025-05-19,5,98.80603321579528,98.80603321579528,EXIT,20.0
2025-05-23,5,92.62016190215523,92.62016190215523,EXIT,20.0
2025-12-15,5,85.82762657805856,85.82762657805856,EXIT,20.0
,,100.0,100.0,START,30.0
2024-05-15,5,88.84369821453096,88.84369821453096,EXIT,30.0
2024-11-08,5,108.72149707317355,108.72149707317355,EXIT,30.0
2025-05-19,5,98.80603321579528,98.80603321579528,EXIT,30.0
2025-05-23,5,92.62016190215523,92.62016190215523,EXIT,30.0
2025-12-15,5,85.82762657805856,85.82762657805856,EXIT,30.0
,,100.0,100.0,START,50.0
2024-05-15,5,88.84369821453096,88.84369821453096,EXIT,50.0
2024-11-08,5,108.72149707317355,108.72149707317355,EXIT,50.0
2025-05-19,5,98.80603321579528,98.80603321579528,EXIT,50.0
2025-05-23,5,92.62016190215523,92.62016190215523,EXIT,50.0
2025-12-15,5,85.82762657805856,85.82762657805856,EXIT,50.0
,,100.0,100.0,START,75.0
2024-05-15,5,88.84369821453096,88.84369821453096,EXIT,75.0
2024-11-08,5,108.72149707317355,108.72149707317355,EXIT,75.0
2025-05-19,5,98.80603321579528,98.80603321579528,EXIT,75.0
2025-05-23,5,92.62016190215523,92.62016190215523,EXIT,75.0
2025-12-15,5,85.82762657805856,85.82762657805856,EXIT,75.0
,,100.0,100.0,START,100.0
2024-05-15,5,88.84369821453096,88.84369821453096,EXIT,100.0
2024-11-08,5,108.72149707317355,108.72149707317355,EXIT,100.0
2025-05-19,5,98.80603321579528,98.80603321579528,EXIT,100.0
2025-05-23,5,92.62016190215523,92.62016190215523,EXIT,100.0
2025-12-15,5,85.82762657805856,85.82762657805856,EXIT,100.0
,,100.0,100.0,START,20.0
2024-05-15,6,88.84369821453096,88.84369821453096,EXIT,20.0
2024-08-21,6,79.59598331574034,79.59598331574034,EXIT,20.0
2024-11-08,6,99.47378217438293,99.47378217438293,EXIT,20.0
2024-12-02,6,87.67955164037438,87.67955164037438,EXIT,20.0
2025-05-19,6,80.24295374734068,80.24295374734068,EXIT,20.0
2025-05-23,6,75.29425669642865,75.29425669642865,EXIT,20.0
2025-12-15,6,69.8602284371513,69.8602284371513,EXIT,20.0
,,100.0,100.0,START,30.0
2024-05-15,6,88.84369821453096,88.84369821453096,EXIT,30.0
