sample_id,ticker,theme,subtheme,calendar_month,calendar_quarter,entry_gap_pct_bucket,volatility_20d_bucket,atr_pct_bucket,smoke_score_bucket,decision_strength_bucket,simulated_exit_reason,candidate_count,win_count,loss_count,total_pnl_dollars,average_pnl_dollars,median_pnl_dollars,average_20d_forward_return,median_20d_forward_return,max_single_candidate_loss_dollars,max_drawdown_contribution_dollars,simulated_win_rate
0,RIVN,EV / mobility,EV OEM,2025-09,2025Q3,"(0.0, 0.02]","(-inf, 0.03]","(0.03, 0.05]","(-inf, 0.88]","(0.5, 0.65]",STOP,1,0,1,-16.02489820861814,-16.02489820861814,-16.02489820861814,-0.039408896418956285,-0.039408896418956285,-16.02489820861814,-16.02489820861814,0.0
0,RIVN,EV / mobility,EV OEM,2025-11,2025Q4,"(-0.02, 0.0]","(0.05, 0.07]","(0.03, 0.05]","(0.94, inf]","(0.8, 1.0]",TARGET_1,1,1,0,24.31106910841808,24.31106910841808,24.31106910841808,0.171206185252039,0.171206185252039,24.31106910841808,0.0,1.0
0,RIVN,EV / mobility,EV OEM,2026-03,2026Q1,"(-0.02, 0.0]","(-inf, 0.03]","(0.05, 0.07]","(-inf, 0.88]","(0.65, 0.8]",STOP,1,0,1,-12.54532046985625,-12.54532046985625,-12.54532046985625,0.06885847675028511,0.06885847675028511,-12.54532046985625,-12.54532046985625,0.0
0,RKLB,space / defense / nuclear,space launch,2024-11,2024Q4,"(0.02, 0.05]","(0.07, 0.1]","(0.05, 0.07]","(0.94, inf]","(0.8, 1.0]",STOP,1,0,1,-17.75283529635834,-17.75283529635834,-17.75283529635834,0.199150292893997,0.199150292893997,-17.75283529635834,-17.75283529635834,0.0
0,RKLB,space / defense / nuclear,space launch,2025-06,2025Q2,"(-0.02, 0.0]","(0.03, 0.05]","(0.05, 0.07]","(0.88, 0.9]","(0.5, 0.65]",STOP,1,0,1,-24.845130641392274,-24.845130641392274,-24.845130641392274,0.3205128271128712,0.3205128271128712,-24.845130641392274,-24.845130641392274,0.0
0,SMCI,AI infrastructure,servers,2024-01,2024Q1,"(0.0, 0.02]",nan,"(0.03, 0.05]","(0.94, inf]","(0.65, 0.8]",STOP,1,0,1,-5.096325648716501,-5.096325648716501,-5.096325648716501,1.0386706340054235,1.0386706340054235,-5.096325648716501,-5.096325648716501,0.0
0,SMCI,AI infrastructure,servers,2024-01,2024Q1,"(0.05, inf]",nan,"(0.05, 0.07]","(0.94, inf]","(0.65, 0.8]",STOP,1,0,1,-8.282342733110681,-8.282342733110681,-8.282342733110681,0.8974868554408455,0.8974868554408455,-8.282342733110681,-8.282342733110681,0.0
0,SMCI,AI infrastructure,servers,2024-01,2024Q1,"(0.05, inf]",nan,"(0.07, 0.1]","(0.94, inf]","(0.65, 0.8]",TARGET_1,1,1,0,10.83312666484288,10.83312666484288,10.83312666484288,0.7170899541100404,0.7170899541100404,10.83312666484288,0.0,1.0
0,SOFI,fintech,consumer finance,2025-10,2025Q4,"(-0.02, 0.0]","(0.03, 0.05]","(0.05, 0.07]","(0.94, inf]","(0.5, 0.65]",STOP,1,0,1,-14.286940311704342,-14.286940311704342,-14.286940311704342,-0.10518003599985015,-0.10518003599985015,-14.286940311704342,-14.286940311704342,0.0
1,AI,AI / software,enterprise AI,2024-11,2024Q4,"(0.02, 0.05]","(0.05, 0.07]","(0.05, 0.07]","(-inf, 0.88]","(0.5, 0.65]",TARGET_1,1,1,0,25.73171330479215,25.73171330479215,25.73171330479215,-0.05237838536558914,-0.05237838536558914,25.73171330479215,0.0,1.0
1,BBAI,AI / software,defense AI,2025-10,2025Q4,"(0.0, 0.02]","(0.07, 0.1]","(0.07, 0.1]","(0.88, 0.9]","(0.5, 0.65]",STOP,1,0,1,-41.07003818075992,-41.07003818075992,-41.07003818075992,-0.35187289827672896,-0.35187289827672896,-41.07003818075992,-41.07003818075992,0.0
1,CCJ,space / defense / nuclear,uranium,2025-05,2025Q2,"(-0.02, 0.0]","(0.03, 0.05]","(0.03, 0.05]","(-inf, 0.88]","(0.5, 0.65]",TARGET_1,1,1,0,15.535282869611478,15.535282869611478,15.535282869611478,0.24506747379267413,0.24506747379267413,15.535282869611478,0.0,1.0
1,CORZ,crypto-adjacent / high beta,bitcoin mining / AI compute,2024-10,2024Q4,"(0.0, 0.02]","(0.03, 0.05]","(0.05, 0.07]","(-inf, 0.88]","(0.5, 0.65]",STOP,1,0,1,-9.598202899524125,-9.598202899524125,-9.598202899524125,0.2829045946974411,0.2829045946974411,-9.598202899524125,-9.598202899524125,0.0
1,F,EV / mobility,auto OEM,2025-10,2025Q4,"(-0.02, 0.0]","(-inf, 0.03]","(-inf, 0.03]","(0.9, 0.92]","(0.8, 1.0]",TARGET_1,1,1,0,23.060062384196783,23.060062384196783,23.060062384196783,0.03662420563525837,0.03662420563525837,23.060062384196783,0.0,1.0
1,F,EV / mobility,auto OEM,2026-05,2026Q2,"(0.0, 0.02]","(0.03, 0.05]","(0.03, 0.05]","(0.9, 0.92]","(0.5, 0.65]",STOP,1,0,1,-13.924995667593805,-13.924995667593805,-13.924995667593805,0.08400887022551418,0.08400887022551418,-13.924995667593805,-13.924995667593805,0.0
1,GM,EV / mobility,auto OEM,2025-03,2025Q1,"(-0.02, 0.0]","(-inf, 0.03]","(0.03, 0.05]","(-inf, 0.88]","(0.65, 0.8]",TIME_EXIT,1,1,0,0.4866872520447032,0.4866872520447032,0.4866872520447032,-0.010313531450518942,-0.010313531450518942,0.4866872520447032,0.0,1.0
1,HOOD,fintech,brokerage,2024-03,2024Q1,"(-0.02, 0.0]","(0.03, 0.05]","(0.05, 0.07]","(0.94, inf]","(0.65, 0.8]",TARGET_1,1,1,0,18.887761718750056,18.887761718750056,18.887761718750056,-0.004432128924515277,-0.004432128924515277,18.887761718750056,0.0,1.0
1,HOOD,fintech,brokerage,2024-11,2024Q4,"(-inf, -0.02]","(0.05, 0.07]","(0.05, 0.07]","(-inf, 0.88]","(0.65, 0.8]",TARGET_1,1,1,0,18.083474117824025,18.083474117824025,18.083474117824025,0.303415853094555,0.303415853094555,18.083474117824025,0.0,1.0
1,HPE,AI infrastructure,servers / networking,2026-05,2026Q2,"(0.02, 0.05]","(0.03, 0.05]","(0.03, 0.05]","(0.94, inf]","(0.65, 0.8]",TARGET_2,1,1,0,60.18411049434127,60.18411049434127,60.18411049434127,0.03183082952469274,0.03183082952469274,60.18411049434127,0.0,1.0
1,INTC,semiconductor / hardware,CPU / foundry,2024-07,2024Q3,"(-0.02, 0.0]","(-inf, 0.03]","(-inf, 0.03]","(-inf, 0.88]","(0.5, 0.65]",TARGET_1,1,1,0,7.353819428035223,7.353819428035223,7.353819428035223,-0.4267129275446837,-0.4267129275446837,7.353819428035223,0.0,1.0
1,INTC,semiconductor / hardware,CPU / foundry,2026-01,2026Q1,"(-inf, -0.02]","(0.03, 0.05]","(0.03, 0.05]","(0.94, inf]","(0.8, 1.0]",TARGET_1,1,1,0,41.61532113265997,41.61532113265997,41.61532113265997,0.10296383139322551,0.10296383139322551,41.61532113265997,0.0,1.0
1,INTC,semiconductor / hardware,CPU / foundry,2026-01,2026Q1,"(0.02, 0.05]","(0.03, 0.05]","(0.05, 0.07]","(0.94, inf]","(0.65, 0.8]",STOP,1,0,1,-28.94973507690429,-28.94973507690429,-28.94973507690429,-0.06383859557556404,-0.06383859557556404,-28.94973507690429,-28.94973507690429,0.0
1,IREN,crypto-adjacent / high beta,bitcoin mining / AI compute,2024-06,2024Q2,"(0.05, inf]","(0.07, 0.1]","(0.07, 0.1]","(0.94, inf]","(0.65, 0.8]",STOP,1,0,1,-16.2979593522208,-16.2979593522208,-16.2979593522208,-0.09311745236300406,-0.09311745236300406,-16.2979593522208,-16.2979593522208,0.0
