candidate_id,variant,remaining_trade_count,avg_realized_return,avg_realized_excess_return,median_realized_return,realized_win_rate,worst_realized_return,best_realized_return,stop_hit_rate,target_1_hit_rate,target_2_hit_rate,time_exit_rate,avg_holding_days,avg_realized_excess_excluding_best_trade,valid_windows,windows_positive_realized_excess,windows_win_rate_ge_52pct
13,per_ticker_cap_5_per_year,21,-0.05575751801773817,-0.059916947100648155,-0.09783835613577896,0.19047619047619047,-0.1465470188634116,0.2763157853024887,0.8095238095238095,0.09523809523809523,0.0,0.09523809523809523,6.190476190476191,-0.07568063865588581,8,1,1
13,equal_ticker_weighted,21,-0.045185867057242285,-0.0499136700499852,-0.04501133967386681,0.20512820512820512,-0.1465470188634116,0.2763157853024887,0.7948717948717948,0.15384615384615385,0.0,0.05128205128205128,6.076923076923077,-0.07568063865588581,8,1,1
14,base,20,-0.06644004220392766,-0.0690799329842308,-0.09953970976775084,0.15,-0.1465470188634116,0.2763157853024887,0.85,0.05,0.0,0.1,5.6,-0.08615555493098533,8,1,1
14,excluding_mstr,20,-0.06644004220392766,-0.0690799329842308,-0.09953970976775084,0.15,-0.1465470188634116,0.2763157853024887,0.85,0.05,0.0,0.1,5.6,-0.08615555493098533,8,1,1
14,excluding_most_selected_ticker,17,-0.08285091511355835,-0.0848394405539693,-0.10529557354931762,0.058823529411764705,-0.1465470188634116,0.2763157853024887,0.9411764705882353,0.058823529411764705,0.0,0.0,3.6470588235294117,-0.10610171083884892,7,0,0
14,excluding_top3_selected_tickers,12,-0.06759083271338041,-0.06679604760703259,-0.08950980012915233,0.08333333333333333,-0.1465470188634116,0.2763157853024887,0.9166666666666666,0.08333333333333333,0.0,0.0,4.583333333333333,-0.09608267775349963,6,0,0
14,per_ticker_cap_10_full_period,20,-0.06644004220392766,-0.0690799329842308,-0.09953970976775084,0.15,-0.1465470188634116,0.2763157853024887,0.85,0.05,0.0,0.1,5.6,-0.08615555493098533,8,1,1
14,per_ticker_cap_5_per_year,20,-0.06644004220392766,-0.0690799329842308,-0.09953970976775084,0.15,-0.1465470188634116,0.2763157853024887,0.85,0.05,0.0,0.1,5.6,-0.08615555493098533,8,1,1
14,equal_ticker_weighted,20,-0.06210910312085008,-0.06435170676840103,-0.061920031788859985,0.13888888888888887,-0.1465470188634116,0.2763157853024887,0.861111111111111,0.08333333333333333,0.0,0.05555555555555555,5.083333333333333,-0.08615555493098533,8,1,1
15,base,10,-0.0492220586658292,-0.05373828184730696,-0.07581370626322803,0.2,-0.13844028760567428,0.2763157853024887,0.8,0.1,0.0,0.1,6.4,-0.08808218916413048,6,2,1
15,excluding_mstr,10,-0.0492220586658292,-0.05373828184730696,-0.07581370626322803,0.2,-0.13844028760567428,0.2763157853024887,0.8,0.1,0.0,0.1,6.4,-0.08808218916413048,6,2,1
15,excluding_most_selected_ticker,8,-0.029480397052332227,-0.03210697560290891,-0.07380051692081974,0.25,-0.13388823237098613,0.2763157853024887,0.75,0.125,0.0,0.125,7.625,-0.07317324126105372,5,2,1
15,excluding_top3_selected_tickers,5,-0.025549199358279307,-0.0285591178709391,-0.07777853685858194,0.2,-0.13388823237098613,0.2763157853024887,0.8,0.2,0.0,0.0,5.8,-0.09953811833970005,3,1,0
15,per_ticker_cap_10_full_period,10,-0.0492220586658292,-0.05373828184730696,-0.07581370626322803,0.2,-0.13844028760567428,0.2763157853024887,0.8,0.1,0.0,0.1,6.4,-0.08808218916413048,6,2,1
15,per_ticker_cap_5_per_year,10,-0.0492220586658292,-0.05373828184730696,-0.07581370626322803,0.2,-0.13844028760567428,0.2763157853024887,0.8,0.1,0.0,0.1,6.4,-0.08808218916413048,6,2,1
15,equal_ticker_weighted,10,-0.036506622163101674,-0.04151440968543664,-0.036506622163101674,0.25,-0.13844028760567428,0.2763157853024887,0.75,0.125,0.0,0.125,7.0625,-0.08808218916413048,6,2,1
16,base,8,-0.049274122890920966,-0.050931464208946745,-0.07581370626322803,0.125,-0.13844028760567428,0.2763157853024887,0.875,0.125,0.0,0.0,4.875,-0.09468694252509695,5,1,1
16,excluding_mstr,8,-0.049274122890920966,-0.050931464208946745,-0.07581370626322803,0.125,-0.13844028760567428,0.2763157853024887,0.875,0.125,0.0,0.0,4.875,-0.09468694252509695,5,1,1
16,excluding_most_selected_ticker,6,-0.022969262147955583,-0.021154116670295948,-0.07380051692081974,0.16666666666666666,-0.1186428546905518,0.2763157853024887,0.8333333333333334,0.16666666666666666,0.0,0.0,6.0,-0.07645631680517609,4,1,1
16,excluding_top3_selected_tickers,3,-0.09005784990763303,-0.08409117189884192,-0.07777853685858194,0.0,-0.1186428546905518,-0.07375215817376535,1.0,0.0,0.0,0.0,2.3333333333333335,-0.09227134225378614,2,0,0
16,per_ticker_cap_10_full_period,8,-0.049274122890920966,-0.050931464208946745,-0.07581370626322803,0.125,-0.13844028760567428,0.2763157853024887,0.875,0.125,0.0,0.0,4.875,-0.09468694252509695,5,1,1
16,per_ticker_cap_5_per_year,8,-0.049274122890920966,-0.050931464208946745,-0.07581370626322803,0.125,-0.13844028760567428,0.2763157853024887,0.875,0.125,0.0,0.0,4.875,-0.09468694252509695,5,1,1
16,equal_ticker_weighted,8,-0.03233756229564818,-0.03369736211366625,-0.03233756229564818,0.16666666666666666,-0.13844028760567428,0.2763157853024887,0.8333333333333334,0.16666666666666666,0.0,0.0,5.25,-0.09468694252509695,5,1,1
17,base,38,-0.013075196475144763,-0.017653826443880447,-0.07581370626322803,0.3157894736842105,-0.1660145217699841,0.29689136545041594,0.6842105263157895,0.23684210526315788,0.0,0.07894736842105263,5.7894736842105265,-0.026294844889004042,9,3,1
17,excluding_mstr,38,-0.013075196475144763,-0.017653826443880447,-0.07581370626322803,0.3157894736842105,-0.1660145217699841,0.29689136545041594,0.6842105263157895,0.23684210526315788,0.0,0.07894736842105263,5.7894736842105265,-0.026294844889004042,9,3,1
17,excluding_most_selected_ticker,33,0.0007976762049953083,-0.004133701166433412,-0.07010893279944896,0.36363636363636365,-0.1660145217699841,0.29689136545041594,0.6363636363636364,0.2727272727272727,0.0,0.09090909090909091,5.636363636363637,-0.013702374828687348,9,3,1
17,excluding_top3_selected_tickers,26,0.0019282635442948,-0.0032242668108028835,-0.06352639541247218,0.38461538461538464,-0.1660145217699841,0.29689136545041594,0.6153846153846154,0.2692307692307692,0.0,0.11538461538461539,6.3076923076923075,-0.0154357917242627,8,3,1
17,per_ticker_cap_10_full_period,38,-0.013075196475144763,-0.017653826443880447,-0.07581370626322803,0.3157894736842105,-0.1660145217699841,0.29689136545041594,0.6842105263157895,0.23684210526315788,0.0,0.07894736842105263,5.7894736842105265,-0.026294844889004042,9,3,1
17,per_ticker_cap_5_per_year,38,-0.013075196475144763,-0.017653826443880447,-0.07581370626322803,0.3157894736842105,-0.1660145217699841,0.29689136545041594,0.6842105263157895,0.23684210526315788,0.0,0.07894736842105263,5.7894736842105265,-0.026294844889004042,9,3,1
17,equal_ticker_weighted,38,-0.004990283174529302,-0.009527191136231676,-0.0009614151700102422,0.34375,-0.1660145217699841,0.29689136545041594,0.65625,0.24999999999999997,0.0,0.09375,5.690625,-0.026294844889004042,9,3,1
18,base,37,-0.011688522219035095,-0.015917961018476198,-0.07777853685858194,0.32432432432432434,-0.1660145217699841,0.29689136545041594,0.6756756756756757,0.24324324324324326,0.0,0.08108108108108109,5.8108108108108105,-0.024750789269703106,9,3,1
18,excluding_mstr,37,-0.011688522219035095,-0.015917961018476198,-0.07777853685858194,0.32432432432432434,-0.1660145217699841,0.29689136545041594,0.6756756756756757,0.24324324324324326,0.0,0.08108108108108109,5.8108108108108105,-0.024750789269703106,9,3,1
18,excluding_most_selected_ticker,32,0.0028345455848764883,-0.0017041028533895282,-0.07193054548660716,0.375,-0.1660145217699841,0.29689136545041594,0.625,0.28125,0.0,0.09375,5.65625,-0.011503069268843789,9,3,1
