sample_id,filter_name,filter_description,replay_rounds,original_buy_count,filtered_buy_count,excluded_decision_count,excluded_loser_count,excluded_winner_count,excluded_stopped_out_then_20d_positive_count,no_trade_count_after_filter,trade_simulation_accuracy,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_return_20d,median_return_20d,average_win,average_loss,profit_factor,ending_account_value,max_drawdown,worst_trade_account_loss,ending_value_excluding_best_decision,top_ticker_profit_share,top_ticker_loss_share,passes_phase1d_diagnostic_gate
3,extreme_entry_gap_pct,Exclude absolute entry_gap_pct above 0.0362,100,38,28,10,8,2,3,72,0.32142857142857145,0.4642857142857143,0.39285714285714285,0.35714285714285715,0.5357142857142857,0.5714285714285714,0.06457867927391121,0.029224546550636332,12.982516210752827,-6.864525613612692,0.8958540310113441,86.41665923813432,-0.44562981538745594,-0.13157875537638036,65.16061769689851,0.18192023450080408,0.1665359680423834,False
3,minimum_decision_strength,Require decision_strength >= 0.5863,100,38,27,11,8,3,1,73,0.2962962962962963,0.4074074074074074,0.5185185185185185,0.4444444444444444,0.5185185185185185,0.5925925925925926,0.007592874673851518,0.026618263576579926,11.736058045114797,-6.647009067542565,0.7434167870160225,67.59529207760966,-0.5928875129881057,-0.1881174329158236,43.84918976061703,0.25291820969304374,0.2113787157986618,False
3,minimum_smoke_score,Require smoke_score >= 0.8839,100,38,30,8,7,1,2,70,0.3333333333333333,0.43333333333333335,0.5,0.36666666666666664,0.5666666666666667,0.5666666666666667,0.028717301498122776,0.023882191427115784,15.844460472570153,-8.50919902450697,0.9310195017731528,88.26062423556218,-0.5640382462110761,-0.18734533759922542,54.754011158126005,0.21147209862678912,0.18002670476415045,False
3,low_relative_volume_prev20,Require relative_volume_prev20 >= 1.8162,100,38,29,9,6,3,2,71,0.27586206896551724,0.4827586206896552,0.4827586206896552,0.4482758620689655,0.4827586206896552,0.5862068965517241,0.016570872706943705,0.026618263576579926,11.215508961575377,-6.337932978435432,0.6741274887320794,56.62747914545895,-0.6424969864697708,-0.1950969521396811,24.96600938946878,0.35287598031064815,0.21342279699892597,False
3,weak_distance_from_high,Require distance_from_52w_high_pct >= -0.1624,100,38,27,11,8,3,2,73,0.2962962962962963,0.4444444444444444,0.48148148148148145,0.37037037037037035,0.5185185185185185,0.5555555555555556,0.015728698691658202,0.021146119277651643,8.033425069264009,-5.481843247865371,0.6170360247573736,60.11237884467003,-0.564657207220075,-0.18734533759922542,46.70973361369557,0.20854500283840902,0.2184600949434678,False
3,extreme_short_term_runup,Exclude return_5d_prior above 0.3309,100,38,29,9,8,1,1,71,0.3448275862068966,0.5172413793103449,0.4482758620689655,0.4482758620689655,0.5517241379310345,0.6551724137931034,0.07801907266530042,0.06675878493457987,21.344122083514087,-9.024151400974807,1.244853722621932,141.98234421661954,-0.4243837578532689,-0.12008138657785382,102.40550702163183,0.185422651913879,0.12223097134008523,False
3,theme_concentration_cap,"Within each sample, allow at most 3 entries per deterministic local theme.",100,38,18,20,15,5,7,82,0.3333333333333333,0.5,0.5,0.3888888888888889,0.5,0.5555555555555556,0.02109535427590458,0.017919343601508597,13.66115249402183,-7.694550104737275,0.8877161307722928,89.63231370728367,-0.3490294169389686,-0.18734533759922542,57.9708439512935,0.3862713360609624,0.2037344942797089,False
3,repeated_loser_ticker_cooldown,"Within each sample, skip a ticker after its prior baseline losing BUY.",100,38,27,11,6,5,4,73,0.2222222222222222,0.48148148148148145,0.48148148148148145,0.2962962962962963,0.4074074074074074,0.4444444444444444,-0.014362486008721295,-0.05341874793385115,14.849056391307291,-6.781418787894599,0.625619457088668,46.68454380205718,-0.5666758970164775,-0.18734533759922542,15.023074046066995,0.35537016541249655,0.13209585303863455,False
3,atr_plus_decision_strength,Combination: high_atr_pct plus minimum_decision_strength.,100,38,18,20,15,5,4,82,0.3333333333333333,0.5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.015340223615529773,0.029224546550636332,11.943505669502995,-6.0375047034536005,0.989109429817174,99.21097757557476,-0.2829733423267934,-0.09796738705209458,83.54668755504078,0.24117786445802641,0.11975188566234268,False
3,volatility_plus_smoke_score,Combination: high_volatility_20d plus minimum_smoke_score.,100,38,20,18,14,4,4,80,0.35,0.5,0.55,0.45,0.6,0.65,0.047913793984292415,0.029224546550636332,11.463868197265944,-6.375048661504464,0.9682831353891779,97.37144478130358,-0.35492854018240905,-0.10841931877746218,80.38234461116807,0.2153730168520788,0.13901190625766158,False
